iter	MAE
1681	504.2020948
1682	504.0507176
1683	503.5293123
1684	503.4654172
1685	503.3580814
1686	503.0098908
1687	502.7943113
1688	502.488697
1689	502.3712658
1690	502.198184
1691	502.1437136
1692	501.7796872
1693	501.6700982
1694	501.4137418
1695	501.355174
1696	501.273143
1697	501.0808466
1698	501.0407376
1699	500.6278469
1700	500.6040399
1701	500.3646123
1702	500.2580174
1703	500.2319492
1704	500.0672399
1705	499.9510197
1706	499.7750773
1707	499.7177699
1708	499.593386
1709	499.5126162
1710	499.4583479
1711	499.146672
1712	498.9894235
1713	498.9719137
1714	498.7206924
1715	498.6152389
1716	498.4936993
1717	498.4553112
1718	498.3665241
1719	498.1881799
1720	498.1222129
1721	497.8797942
1722	497.6911555
1723	497.3424377
1724	497.3370797
1725	497.2978229
1726	497.2614975
1727	497.0588061
1728	496.7067338
1729	496.5290532
1730	496.4654312
1731	496.451334
1732	496.3263517
1733	496.273655
1734	496.2052913
1735	496.1381521
1736	495.8327925
1737	495.7181666
1738	495.5496029
1739	495.5333945
1740	495.2964849
1741	495.2300331
1742	494.8001933
1743	494.586115
1744	494.4100055
1745	493.9499768
1746	493.7889481
1747	493.6910546
1748	493.1801473
1749	493.0405942
1750	492.9902166
1751	492.9472386
1752	492.9109655
1753	492.5201645
1754	492.3764769
1755	492.1081465
1756	491.9379562
1757	491.8317574
1758	491.7193652
1759	491.6708114
1760	491.5932054
1761	491.4215241
1762	491.0687026
1763	491.0178477
1764	490.8382954
1765	490.7761044
1766	490.5999815
1767	490.313054
1768	490.1730243
1769	489.983614
1770	489.7572305
1771	489.4025676
1772	489.3071458
1773	489.1859755
1774	489.0649585
1775	488.8838396
1776	488.7489375
1777	488.6079125
1778	488.4603308
1779	488.3255395
1780	488.2458213
1781	488.0354175
1782	487.7582369
1783	487.7124226
1784	487.6411002
1785	487.498097
1786	487.4115433
1787	487.2536478
1788	487.2169467
1789	487.0428896
1790	487.0291534
1791	486.8918417
1792	486.5609687
1793	486.4328315
1794	486.1986691
1795	485.9760129
1796	485.7303744
1797	485.5159704
1798	485.4254638
1799	485.3283965
1800	485.1107256
1801	484.5110271
1802	484.3845474
1803	484.3211428
1804	484.1857842
1805	483.9913828
1806	483.873382
1807	483.8437223
1808	483.4923478
1809	483.429924
1810	483.346228
1811	483.0463237
1812	482.9594256
1813	482.9417119
1814	482.7938157
1815	482.7400239
1816	482.5350557
1817	482.4505801
1818	482.2451424
1819	481.6207588
1820	481.3376081
1821	481.2423596
1822	481.1754028
1823	481.1186733
1824	481.0917665
1825	480.8429155
1826	480.4141483
1827	480.3327747
1828	480.3044137
1829	480.207048
1830	480.1301589
1831	480.0489554
1832	479.8391576
1833	479.8116532
1834	479.6711495
1835	479.509851
1836	479.2865434
1837	479.2346343
1838	479.0054842
1839	478.4513324
1840	478.4216097
1841	477.8684083
1842	477.7524166
1843	477.5528247
1844	477.4769231
1845	477.435971
1846	477.2881771
1847	476.9200333
1848	476.8358046
1849	476.8130401
1850	476.5690389
1851	476.4710063
1852	476.2145531
1853	475.9353843
1854	475.6771528
1855	475.6415443
1856	475.5219702
1857	475.3164942
1858	475.113613
1859	475.1044668
1860	474.8809431
1861	474.8023066
1862	474.7767571
1863	474.6037261
1864	474.1777832
1865	473.9406187
1866	473.9032279
1867	473.6577819
1868	473.5038686
1869	473.1719151
1870	472.9465162
1871	472.4740919
1872	472.3503407
1873	471.9143092
1874	471.7893782
1875	471.7301187
1876	471.6631167
1877	471.5187611
1878	471.3987058
1879	471.299027
1880	471.090859
1881	470.8477595
1882	470.737354
1883	470.4959323
1884	470.2942788
1885	470.2576773
1886	470.19013
1887	470.1267199
1888	469.8200043
1889	469.5112551
1890	469.2741618
1891	469.2344123
1892	469.2083274
1893	469.1017807
1894	468.7106902
1895	468.6365495
1896	468.0584049
1897	468.038314
1898	467.8752561
1899	467.4938698
1900	467.4786681
1901	467.3435878
1902	466.872364
1903	466.6785672
1904	466.6064416
1905	466.5854909
1906	466.5603826
1907	466.5130883
1908	466.3423335
1909	466.2690117
1910	466.1263258
1911	465.9855733
1912	465.963019
1913	465.0371436
1914	465.0113831
1915	464.7387043
1916	464.5211183
1917	464.4243401
1918	464.3673971
1919	464.3023377
1920	464.1581109
1921	464.0205678
1922	463.8381447
1923	463.7922258
1924	463.7035106
1925	463.6708845
1926	463.5473805
1927	463.3899535
1928	463.2011685
1929	462.8117487
1930	462.775594
1931	462.6763239
1932	462.6178325
1933	462.4622456
1934	462.3617119
1935	462.250979
1936	462.0758106
1937	461.9236349
1938	461.7523064
1939	461.661846
1940	461.56277
1941	461.4942609
1942	461.4172544
1943	461.3316164
1944	461.2167393
1945	460.9503719
1946	460.5835659
1947	460.5095376
1948	460.4734423
1949	460.2191396
1950	460.1452886
1951	460.0819113
1952	459.8533414
1953	459.83457
1954	459.035147
1955	458.9732174
1956	458.8251927
1957	458.2959715
1958	458.1118403
1959	457.9237842
1960	457.4865539
1961	457.380706
1962	457.0301392
1963	456.7034473
1964	456.5700024
1965	456.2692313
1966	456.2643954
1967	456.211259
1968	456.175583
1969	456.106192
1970	455.6483519
1971	455.6033454
1972	455.2601388
1973	455.2183284
1974	454.8221218
1975	454.6645021
1976	454.5881195
1977	454.0710771
1978	454.0132491
1979	453.7360347
1980	453.7138486
1981	453.5820525
1982	452.9848571
1983	452.8294523
1984	452.7226015
1985	452.6854185
1986	452.3774071
1987	452.323315
1988	452.0772542
1989	452.0073981
1990	451.6893757
1991	451.5839199
1992	451.3441011
1993	451.0617174
1994	450.9926058
1995	450.9713088
1996	450.4769578
1997	450.2594922
1998	450.1587686
1999	450.1466686
2000	450.0923064
2001	450.0739128
2002	450.0562994
2003	450.0318878
2004	449.9599183
2005	449.9258201
2006	449.9181246
2007	449.8629722
2008	449.6528601
2009	449.0527975
2010	449.0311718
2011	448.8343385
2012	448.5919141
2013	448.4670787
2014	448.0600016
2015	447.7336129
2016	447.6656916
2017	447.652126
2018	447.4627732
2019	447.333433
2020	447.2848613
2021	447.1548467
2022	447.1254059
2023	447.1095334
2024	447.0511385
2025	446.9571361
2026	446.9355042
2027	446.8986287
2028	446.7913341
2029	446.6081014
2030	446.5258903
2031	446.4632264
2032	446.3820424
2033	446.3381258
2034	446.2359399
2035	445.9625606
2036	445.4563356
2037	444.7753604
2038	444.7487856
2039	444.6588342
2040	444.6022929
2041	444.2860197
2042	444.2064983
2043	444.1540084
2044	443.9824916
2045	443.9361102
2046	443.8127407
2047	443.7108042
2048	443.6491212
2049	443.5955959
2050	443.3824521
2051	443.235307
2052	443.1840347
2053	443.0730628
2054	443.0128231
2055	442.8506357
2056	442.7824467
2057	442.6655382
2058	442.3571978
2059	442.0860076
2060	442.0174247
2061	441.9015746
2062	441.8068406
2063	441.6996597
2064	441.5133207
2065	441.3836977
2066	440.9184285
2067	440.8525403
2068	440.8326749
2069	440.8163203
2070	440.7571902
2071	440.7247458
2072	440.4936212
2073	440.43913
2074	440.1085301
2075	439.9997598
2076	439.931977
2077	439.9190163
2078	439.758265
2079	439.6140623
2080	439.2659898
2081	439.2445523
2082	439.0401759
2083	439.0277306
2084	438.9397638
2085	438.4480723
2086	438.2660681
2087	438.1967127
2088	437.9486451
2089	437.9258853
2090	437.8902534
2091	437.7648944
2092	437.6656048
2093	437.4859597
2094	437.3058099
2095	437.0207501
2096	436.8280689
2097	436.7159735
2098	436.6717875
2099	436.5785604
2100	436.5554743
2101	436.3071549
2102	436.0441216
2103	435.2415949
2104	435.1284013
2105	435.0996783
2106	435.0223308
2107	434.9841322
2108	434.8154932
2109	434.4260964
2110	434.3315839
2111	434.3227218
2112	434.0505413
2113	433.9097383
2114	433.895094
2115	433.3979266
2116	433.0308826
2117	432.9873291
2118	432.9831081
2119	432.9346349
2120	432.7648179
2121	432.5741979
2122	432.5560544
2123	432.543111
2124	432.355616
2125	432.151288
2126	432.0463152
2127	431.8623435
2128	431.8510224
2129	431.8421379
2130	431.6681275
2131	431.5010952
2132	431.4878483
2133	431.4671552
2134	431.4129655
2135	431.3399193
2136	431.175434
2137	431.138873
2138	431.0074438
2139	430.9368168
2140	430.8749097
2141	430.7169901
2142	430.65245
2143	430.5079559
2144	430.1686124
2145	430.1548069
2146	430.0759129
2147	430.0614248
2148	429.8732903
2149	429.8019776
2150	429.5629509
2151	429.4104788
2152	429.4006303
2153	429.392731
2154	429.3564098
2155	429.3134251
2156	429.2473699
2157	429.2407889
2158	429.2087628
2159	429.1208126
2160	429.011344
2161	429.0036351
2162	428.8970338
2163	428.8497091
2164	428.7352859
2165	428.7116753
2166	428.5736299
2167	428.4296958
2168	428.4167465
2169	428.1833601
2170	427.953195
2171	427.8843512
2172	427.8090921
2173	427.7853085
2174	427.7391844
2175	427.6741759
2176	427.5808989
2177	427.468623
2178	427.2956211
2179	427.1931745
2180	427.1267172
2181	426.972911
2182	426.8968758
2183	426.819814
2184	426.6015334
2185	426.4912139
2186	426.4387508
2187	426.4188763
2188	426.2676164
2189	426.0615087
2190	425.9608494
2191	425.823063
2192	425.7024053
2193	425.5121772
2194	425.4625767
2195	425.2753822
2196	425.1603898
2197	425.1473263
2198	424.9531714
2199	424.8622924
2200	424.8374693
2201	424.6086138
2202	424.5608435
2203	424.5296624
2204	424.5148186
2205	424.5096822
2206	424.4432466
2207	424.3995005
2208	424.312522
2209	424.1650578
2210	423.8693079
2211	423.6956057
2212	423.364929
2213	423.3131039
2214	423.269452
2215	423.1234442
2216	422.8996987
2217	422.8746017
2218	422.5134131
2219	422.3395971
2220	422.2516447
2221	422.1858805
2222	421.9785296
2223	421.9105267
2224	421.892208
2225	421.5883224
2226	421.5285275
2227	421.5124195
2228	421.4329345
2229	421.2790526
2230	421.2477434
2231	421.1783536
2232	421.1476741
2233	420.5712655
2234	420.3139132
2235	420.1262272
2236	420.0952188
2237	419.8897138
2238	419.8291221
2239	419.7913106
2240	419.60123
2241	419.5907289
2242	419.5352071
2243	419.5161088
2244	419.4046668
2245	419.3433241
2246	419.2261305
2247	419.1447056
2248	418.9436711
2249	418.7830099
2250	418.7347511
2251	418.5348124
2252	418.4861187
2253	418.4677823
2254	418.1243871
2255	418.0909403
2256	418.0211694
2257	417.9714098
2258	417.8720133
2259	417.7440678
2260	417.7184627
2261	417.6810718
2262	417.6725724
2263	417.5982986
2264	417.2974359
2265	416.9202484
2266	416.2929237
2267	416.112246
2268	416.00387
2269	415.8164589
2270	415.7050433
2271	415.5731623
2272	415.4609146
2273	415.3573566
2274	415.2793652
2275	415.1648241
2276	415.0660687
2277	415.0049778
2278	414.9332372
2279	414.880876
2280	414.7146329
2281	414.6482958
2282	414.6312476
2283	414.5902506
2284	414.565287
2285	414.2504332
2286	414.2054362
2287	414.1696353
2288	414.0847648
2289	413.9837786
2290	413.8650178
2291	413.8533252
2292	413.7474915
2293	413.6610067
2294	413.6457696
2295	413.6005477
2296	413.5700599
2297	413.4478261
2298	413.354546
2299	413.211122
2300	413.1861762
2301	413.1321955
2302	413.091126
2303	413.0226734
2304	412.9096607
2305	412.833183
2306	412.6773554
2307	412.6277837
2308	412.4390214
2309	412.2811211
2310	412.2185473
2311	412.1457825
2312	412.0411756
2313	411.9314979
2314	411.92369
2315	411.8244917
2316	411.788558
2317	411.7178376
2318	411.6789973
2319	411.5015154
2320	411.3545177
2321	411.3387158
2322	411.2605412
2323	411.2335642
2324	411.2038356
2325	410.6632981
2326	410.6372522
2327	410.5676569
2328	410.2255587
2329	410.1547628
2330	410.1450877
2331	410.1397481
2332	410.0857473
2333	409.9629015
2334	409.7791162
2335	409.6518864
2336	409.5882191
2337	409.5831485
2338	409.4974859
2339	409.3651906
2340	408.8605814
2341	408.8524981
2342	408.7087548
2343	408.587373
2344	408.5741762
2345	408.424137
2346	408.4004127
2347	408.0473105
2348	407.9038791
2349	407.840314
2350	407.6515906
2351	407.5848487
2352	407.5332344
2353	407.4622213
2354	407.4201183
2355	407.3052804
2356	407.1576189
2357	406.8277021
2358	406.7461312
2359	406.5670754
2360	406.506186
2361	406.4947978
2362	406.3437282
2363	406.2592011
2364	406.1603756
2365	406.1502154
2366	405.9687094
2367	405.8422436
2368	405.7262888
2369	405.7130081
2370	405.6242774
2371	405.6150076
2372	405.5240258
2373	405.5128172
2374	405.4760663
2375	405.4109987
2376	405.3674399
2377	405.3129168
2378	405.1494803
2379	405.1130093
2380	405.080964
2381	405.0196588
2382	404.8842028
2383	404.6992102
2384	404.6659005
2385	404.5571232
2386	404.4894163
2387	404.470799
2388	404.0615581
2389	404.0414642
2390	404.0320748
2391	403.8487548
2392	403.4804786
2393	403.4382933
2394	403.3398789
2395	403.3217045
2396	403.276414
2397	403.2301566
2398	403.0547552
2399	403.0141358
2400	402.958972
2401	402.9377205
2402	402.9202482
2403	402.7744499
2404	402.7285341
2405	402.6237296
2406	402.5781812
2407	402.4483049
2408	402.1236188
2409	401.9694765
2410	401.9621487
2411	401.6656162
2412	401.6403257
2413	401.6240227
2414	401.551188
2415	401.4069841
2416	401.3823476
2417	401.231281
2418	401.1933076
2419	401.0973906
2420	401.0731113
2421	401.0086731
2422	400.88917
2423	400.8596845
2424	400.8348298
2425	400.6981982
2426	400.4354829
2427	400.3450121
2428	400.1787682
2429	399.8554087
2430	399.6798073
2431	399.4588998
2432	399.1794597
2433	399.1310049
2434	398.9748251
2435	398.8045706
2436	398.7310741
2437	398.623902
2438	398.5947087
2439	398.3616716
2440	398.2044278
2441	397.944434
2442	397.7029424
2443	397.6359032
2444	397.4460548
2445	397.2759356
2446	397.2506672
2447	397.1807447
2448	397.0673394
2449	396.9992708
2450	396.8811945
2451	396.7799972
2452	396.7090837
2453	396.6897336
2454	396.5667155
2455	396.5518148
2456	396.5367658
2457	396.498128
2458	396.4441637
2459	396.3178548
2460	396.2942308
2461	396.2094672
2462	396.0761038
2463	396.0011906
2464	395.9845845
2465	395.9547454
2466	395.906902
2467	395.6508335
2468	395.6131009
2469	395.6087138
2470	395.4471685
2471	395.028321
2472	394.7929978
2473	394.6763559
2474	394.6604339
2475	394.6114532
2476	394.5255138
2477	394.1894817
2478	394.0542345
2479	393.8419915
2480	393.7836135
2481	393.6005952
2482	393.5194038
2483	393.5133657
2484	393.444195
2485	393.1598232
2486	393.083206
2487	392.8068243
2488	392.7530746
2489	392.6942566
2490	392.6272264
2491	392.4840362
2492	392.4559787
2493	392.2657193
2494	392.0964203
2495	391.9778669
2496	391.9542884
2497	391.9407534
2498	391.9227724
2499	391.8402503
2500	391.7388537
2501	391.6795945
2502	391.5511832
2503	391.365892
2504	391.3170763
2505	391.275383
2506	391.0965166
2507	390.9333352
2508	390.8945728
2509	390.8514883
2510	390.7569081
2511	390.7453724
2512	390.672005
2513	390.5824935
2514	390.4335578
2515	390.4014775
2516	390.3679824
2517	390.3108963
2518	390.1804292
2519	390.1620476
2520	390.1214222
2521	390.0731068
2522	389.9565905
2523	389.8377898
2524	389.5561571
2525	389.398062
2526	389.3408598
2527	389.1498585
2528	388.8964734
2529	388.8639621
2530	388.8368261
2531	388.7419683
2532	388.5315837
2533	388.3716866
2534	388.3151565
2535	388.279352
2536	388.1734316
2537	388.1619926
2538	388.0703183
2539	388.0247978
2540	388.0082286
2541	387.9499721
2542	387.9133666
2543	387.8032738
2544	387.7698737
2545	387.7612996
2546	387.6962084
2547	387.6919842
2548	387.5047402
2549	387.4941719
2550	387.4583054
2551	387.3347778
2552	387.2524196
2553	387.1050069
2554	386.9041968
2555	386.7985045
2556	386.7755902
2557	386.7481427
2558	386.4582745
2559	386.3634684
2560	386.3060066
2561	386.2859892
2562	386.2202434
2563	386.126934
2564	385.9928845
2565	385.8666818
2566	385.8441565
2567	385.6089302
2568	385.4428209
2569	385.0980879
2570	385.0209796
2571	384.7842421
2572	384.6501415
2573	384.5755509
2574	384.356114
2575	384.2592445
2576	383.9951221
2577	383.9239086
2578	383.8770429
2579	383.5652477
2580	383.5086806
2581	383.4005291
2582	383.2940003
2583	383.2416623
2584	383.1206841
2585	383.0813967
2586	383.0281206
2587	382.7959922
2588	382.7188939
2589	382.6913561
2590	382.6484351
2591	382.4698674
2592	382.3423942
2593	382.1483867
2594	382.1132265
2595	382.0419767
2596	381.9524374
2597	381.8606249
2598	381.7629895
2599	381.644405
2600	381.5475928
2601	381.4957311
2602	381.4164583
2603	381.2298846
2604	380.9786188
2605	380.9451311
2606	380.8117653
2607	380.5161695
2608	380.4141502
2609	380.381286
2610	380.2711183
2611	380.2576902
2612	380.2024315
2613	380.1084695
2614	379.9911788
2615	379.8677648
2616	379.7547991
2617	379.721476
2618	379.4834268
2619	379.456585
2620	379.2670791
2621	379.2102275
2622	378.9471934
2623	378.8841622
2624	378.8058373
2625	378.6924578
2626	378.5168315
2627	378.0475033
2628	378.0027249
2629	377.8888765
2630	377.7377142
2631	377.6465988
2632	377.2600491
2633	377.2074209
2634	377.1979201
2635	376.9028735
2636	376.8043896
2637	376.5916956
2638	376.5246397
2639	376.4717193
2640	376.3649613
2641	376.3290592
2642	376.2362283
2643	376.1185657
2644	376.0670736
2645	375.9550795
2646	375.9339752
2647	375.7442042
2648	375.4911576
2649	375.4790204
2650	375.2639405
2651	375.1907249
2652	375.1825229
2653	375.1227212
2654	375.0674018
2655	375.0241579
2656	374.9501192
2657	374.9098603
2658	374.893114
2659	374.7457555
2660	374.6193845
2661	374.5477926
2662	374.5345859
2663	374.2957528
2664	374.2829204
2665	374.1040822
2666	374.0756725
2667	373.9717794
2668	373.8848361
2669	373.7880422
2670	373.7371062
2671	373.6600726
2672	373.5938548
2673	373.541196
2674	373.5098857
2675	373.4265098
2676	373.316172
2677	373.2534508
2678	373.1918777
2679	373.1840852
2680	373.1326132
2681	373.0925324
2682	373.0385479
2683	373.0043173
2684	372.882233
2685	372.820715
2686	372.5612573
2687	372.2741727
2688	372.2185537
2689	372.1725144
2690	372.0577484
2691	371.9771455
2692	371.9593513
2693	371.8127041
2694	371.8091105
2695	371.7147242
2696	371.6460584
2697	371.623783
2698	371.5785883
2699	371.3721978
2700	371.3088234
2701	371.2307663
2702	371.1275931
2703	371.12014
2704	371.0326753
2705	370.8890205
2706	370.8356069
2707	370.8245862
2708	370.8180479
2709	370.7838218
2710	370.7430708
2711	370.5943204
2712	370.57489
2713	370.5300452
2714	370.4455032
2715	370.4095457
2716	370.0836158
2717	369.8589541
2718	369.6419074
2719	369.5544117
2720	369.5264733
2721	369.5040068
2722	369.4289184
2723	369.4233643
2724	369.3294349
2725	369.3007018
2726	369.286704
2727	369.2635225
2728	369.1554185
2729	369.0864801
2730	369.0571652
2731	368.9874501
2732	368.8714748
2733	368.8205288
2734	368.7642124
2735	368.7507013
2736	368.7237885
2737	368.7107322
2738	368.6915821
2739	368.6320441
2740	368.4435856
2741	368.4342553
2742	368.2779599
2743	368.1934968
2744	368.169536
2745	368.1559629
2746	368.0991684
2747	368.0899848
2748	368.0044676
2749	367.9273621
2750	367.8547904
2751	367.7295837
2752	367.6381608
2753	367.6247713
2754	367.5115474
2755	367.5004694
2756	367.4867056
2757	367.4638004
2758	367.376786
2759	367.3051307
2760	367.2646104
2761	367.2336271
2762	367.1962002
2763	367.0208949
2764	366.8982835
2765	366.7896616
2766	366.7055587
2767	366.6806558
2768	366.6485312
2769	366.6330589
2770	366.5509838
2771	366.4762236
2772	366.4332545
2773	366.3942431
2774	366.3682516
2775	366.3045532
2776	366.0769322
2777	366.0366649
2778	366.0228822
2779	365.8851329
2780	365.8769065
2781	365.7978432
2782	365.7636591
2783	365.7539918
2784	365.7338684
2785	365.7227978
2786	365.6644783
2787	365.655379
2788	365.5890576
2789	365.5807624
2790	365.5277674
2791	365.4338432
2792	365.398597
2793	365.384941
2794	365.3300057
2795	365.0561444
2796	365.0317139
2797	365.0264365
2798	364.8896362
2799	364.7134791
2800	364.5908293
2801	364.5371991
2802	364.4712649
2803	364.4404237
2804	364.4374353
2805	364.2015445
2806	364.1416447
2807	364.0851668
2808	363.999293
2809	363.8822609
2810	363.749441
2811	363.6933495
2812	363.6333737
2813	363.6259335
2814	363.564095
2815	363.5566929
2816	363.5037047
2817	363.3725985
2818	363.3540778
2819	363.330078
2820	363.2479326
2821	362.766909
2822	362.741383
2823	362.6927701
2824	362.6777663
2825	362.6564349
2826	362.6149622
2827	362.5397287
2828	362.5259833
2829	362.4811408
2830	362.3741186
2831	362.3533006
2832	362.2912816
2833	362.2019984
2834	362.1498396
2835	362.1086834
2836	362.1037898
2837	362.0985623
2838	362.0841054
2839	361.9828728
2840	361.9057981
2841	361.892549
2842	361.8886247
2843	361.8582698
2844	361.7498185
2845	361.7373568
2846	361.6619231
2847	361.6002975
2848	361.542557
2849	361.391023
2850	361.3812979
2851	361.26916
2852	361.2632172
2853	361.2448859
2854	361.2186665
2855	361.2140641
2856	361.202803
2857	361.1870048
2858	361.1676344
2859	361.0312021
2860	361.0263923
2861	360.9525791
2862	360.9424357
2863	360.9268673
2864	360.9043181
2865	360.8726218
2866	360.8660593
2867	360.6324647
2868	360.5961923
2869	360.5805449
2870	360.4722066
2871	360.465814
2872	360.4435757
2873	360.3846963
2874	360.2565523
2875	360.2187724
2876	360.1587701
2877	359.9095686
2878	359.8904132
2879	359.2787378
2880	359.1751406
2881	358.9550254
2882	358.8670184
2883	358.6239751
2884	358.5560935
2885	358.5149278
2886	358.4617357
2887	358.411562
2888	358.2029428
2889	358.1883097
2890	358.1265174
2891	358.0958945
2892	358.0859211
2893	358.0801773
2894	357.6709951
2895	357.6636355
2896	357.6582793
2897	357.626967
2898	357.4404786
2899	357.3238638
2900	357.3158365
2901	356.7481777
2902	356.6434632
2903	356.5278485
2904	356.5193252
2905	356.4462197
2906	356.4387623
2907	356.4272902
2908	356.3972855
2909	356.3874843
2910	356.2631354
2911	356.0840353
2912	355.9389547
2913	355.7766099
2914	355.7216559
2915	355.6147181
2916	355.5660817
2917	355.46773
2918	355.3738765
2919	355.2104981
2920	355.1131916
2921	354.959091
2922	354.947457
2923	354.9405418
2924	354.9112346
2925	354.5326276
2926	354.4875937
2927	354.485868
2928	354.460669
2929	354.3526516
2930	354.1877743
2931	354.0498005
2932	353.9558458
2933	353.9307999
2934	353.8733916
2935	353.8110199
2936	353.7935686
2937	353.7877126
2938	353.7823707
2939	353.632868
2940	353.5829901
2941	353.4997474
2942	353.3874934
2943	353.3636754
2944	353.2054677
2945	353.1491661
2946	352.9536106
2947	352.9519501
2948	352.8539363
2949	352.7900474
2950	352.7082557
2951	352.7009205
2952	352.6783439
2953	352.6270767
2954	352.5197058
2955	352.4513764
2956	352.3986576
2957	352.3687481
2958	352.3636352
2959	352.2270218
2960	352.1848951
2961	352.0562849
2962	352.0106481
2963	351.9894996
2964	351.9652899
2965	351.9068898
2966	351.8456048
2967	351.6321486
2968	351.544162
2969	351.4956435
2970	351.408749
2971	351.3868548
2972	351.369638
2973	351.3406068
2974	351.1114639
2975	351.0890103
2976	351.0198209
2977	350.9356103
2978	350.9081377
2979	350.82591
2980	350.8131392
2981	350.735106
2982	350.7254298
2983	350.7144874
2984	350.5014581
2985	350.2362721
2986	350.2284764
2987	350.1803045
2988	350.1325285
2989	349.9702524
2990	349.9022606
2991	349.89609
2992	349.8863869
2993	349.8441163
2994	349.8318288
2995	349.6935384
2996	349.6888095
2997	349.6821562
2998	349.669697
2999	349.5589238
