iter	Passed	Remaining
0	1	3827
1	2	3506
2	3	3293
3	4	3191
4	5	3178
5	6	3156
6	7	3089
7	8	3038
8	9	3017
9	9	2953
10	10	2930
11	11	2900
12	12	2887
13	13	2876
14	14	2887
15	15	2958
16	16	2956
17	17	2961
18	18	2964
19	19	2974
20	20	2962
21	21	2942
22	22	2919
23	23	2895
24	24	2868
25	24	2855
26	25	2851
27	26	2846
28	27	2838
29	28	2831
30	29	2828
31	30	2823
32	31	2833
33	32	2821
34	33	2815
35	34	2816
36	38	3069
37	39	3060
38	40	3047
39	40	3031
40	41	3011
41	42	2986
42	43	2962
43	43	2939
44	44	2917
45	45	2904
46	46	2901
47	47	2912
48	48	2906
49	49	2903
50	50	2893
51	50	2881
52	51	2873
53	52	2863
54	53	2856
55	54	2843
56	54	2828
57	55	2811
58	56	2796
59	56	2780
60	57	2766
61	58	2753
62	58	2740
63	59	2727
64	60	2714
65	60	2707
66	61	2702
67	62	2700
68	63	2690
69	64	2680
70	64	2670
71	65	2660
72	66	2654
73	66	2647
74	67	2637
75	68	2628
76	69	2619
77	69	2610
78	70	2603
79	71	2594
80	71	2585
81	72	2576
82	73	2567
83	73	2560
84	74	2553
85	75	2560
86	76	2555
87	77	2550
88	77	2549
89	78	2543
90	79	2536
91	80	2534
92	80	2529
93	81	2522
94	82	2516
95	83	2510
96	83	2504
97	84	2499
98	85	2492
99	85	2486
100	86	2480
101	87	2475
102	87	2469
103	88	2463
104	89	2457
105	89	2451
106	90	2445
107	91	2439
108	91	2434
109	92	2432
110	93	2442
111	94	2439
112	95	2435
113	96	2431
114	96	2427
115	97	2423
116	98	2419
117	98	2416
118	99	2410
119	100	2405
120	100	2400
121	101	2394
122	102	2390
123	102	2385
124	103	2380
125	104	2375
126	104	2372
127	105	2367
128	106	2363
129	106	2359
130	107	2363
131	108	2365
132	109	2363
133	110	2358
134	110	2354
135	111	2350
136	112	2346
137	112	2341
138	113	2337
139	114	2333
140	114	2329
141	115	2327
142	116	2323
143	116	2317
144	117	2314
145	118	2311
146	118	2307
147	119	2303
148	120	2299
149	120	2296
150	121	2291
151	122	2287
152	123	2292
153	123	2291
154	124	2291
155	125	2291
156	126	2289
157	127	2286
158	127	2284
159	128	2281
160	129	2277
161	129	2274
162	130	2271
163	131	2267
164	131	2264
165	132	2260
166	133	2257
167	133	2253
168	134	2250
169	135	2247
170	135	2244
171	136	2240
172	136	2237
173	137	2234
174	138	2231
175	138	2227
176	139	2227
177	140	2228
178	141	2226
179	141	2223
180	142	2220
181	143	2219
182	144	2220
183	145	2220
184	145	2221
185	146	2220
186	147	2218
187	148	2216
188	148	2213
189	149	2210
190	150	2207
191	150	2204
192	151	2202
193	152	2199
194	152	2197
195	153	2194
196	154	2192
197	154	2190
198	155	2189
199	156	2189
200	157	2189
201	157	2187
202	158	2186
203	159	2184
204	160	2181
205	160	2179
206	161	2176
207	161	2174
