iter	RMSE
242	3.659780287
243	3.642118466
244	3.625568154
245	3.610569985
246	3.595294589
247	3.579257682
248	3.562704181
249	3.544658591
250	3.522987262
251	3.508140235
252	3.492745652
253	3.477583056
254	3.46307061
255	3.445660409
256	3.426402001
257	3.413886917
258	3.399863017
259	3.382012811
260	3.371394219
261	3.361263559
262	3.348607394
263	3.334059925
264	3.324056638
265	3.306857538
266	3.289512919
267	3.273297726
268	3.258089994
269	3.242346994
270	3.225471458
271	3.21109156
272	3.200431966
273	3.18841884
274	3.171710801
275	3.159419062
276	3.150188826
277	3.134943502
278	3.123634388
279	3.114157484
280	3.104863552
281	3.093012634
282	3.081032695
283	3.066720258
284	3.050784082
285	3.040878508
286	3.027312577
287	3.013532717
288	3.004495788
289	2.994805712
290	2.98180099
291	2.971577248
292	2.959581454
293	2.948320265
294	2.938786133
295	2.930986931
296	2.920819142
297	2.909167655
298	2.898950205
299	2.887143323
300	2.872577516
301	2.864034373
302	2.853424547
303	2.844124548
304	2.830409983
305	2.821692006
306	2.810162674
307	2.797574744
308	2.789965769
309	2.780622628
310	2.771914504
311	2.761584817
312	2.750437996
313	2.73782464
314	2.729092062
315	2.71784034
316	2.710189813
317	2.700944064
318	2.693903865
319	2.686023296
320	2.678141238
321	2.672335666
322	2.66548647
323	2.657106616
324	2.651003652
325	2.643215142
326	2.632935296
327	2.621359496
328	2.609526083
329	2.603014548
330	2.596836572
331	2.589051375
332	2.584161551
333	2.577856225
334	2.569717708
335	2.562499286
336	2.554058235
337	2.545144848
338	2.536952372
339	2.532699176
340	2.523025327
341	2.513871036
342	2.508660053
343	2.503247926
344	2.494957227
345	2.486129399
346	2.478036772
347	2.467118973
348	2.458761048
349	2.45178472
350	2.443820446
351	2.435744078
352	2.428283125
353	2.421887326
354	2.415185974
355	2.408900348
356	2.403584493
357	2.39495084
358	2.389260318
359	2.37967142
360	2.370996874
361	2.367546638
362	2.361178639
363	2.355990598
364	2.350431166
365	2.344292119
366	2.336835617
367	2.33086997
368	2.325338993
369	2.320298063
370	2.314704495
371	2.308605456
372	2.300549345
373	2.294622132
374	2.286794374
375	2.281467202
376	2.277784256
377	2.271776228
378	2.271260995
379	2.266694388
380	2.263943179
381	2.256769277
382	2.249082885
383	2.243471923
384	2.237673153
385	2.230817942
386	2.226043265
387	2.219256341
388	2.212631301
389	2.207809213
390	2.20088204
391	2.195110858
392	2.188522842
393	2.18426549
394	2.178375751
395	2.173925251
396	2.169093991
397	2.162982985
398	2.158302783
399	2.154308318
400	2.149690263
401	2.144830627
402	2.141233267
403	2.136658431
404	2.129540115
405	2.125005006
406	2.120852982
407	2.114818868
408	2.109791267
409	2.104683562
410	2.100932371
411	2.095446043
412	2.091397827
413	2.084660423
414	2.080955283
415	2.074520038
416	2.071632859
417	2.06607087
418	2.062553278
419	2.056688175
420	2.053742387
421	2.049825324
422	2.044918545
423	2.038993485
424	2.034593474
425	2.0284497
426	2.022871307
427	2.018782344
428	2.015034629
429	2.010375172
430	2.007541451
431	2.00401593
432	1.999024357
433	1.99542426
434	1.994488522
435	1.991009802
436	1.985609659
437	1.980097498
438	1.97697484
439	1.974300182
440	1.972529888
441	1.971783038
442	1.967051938
443	1.961505869
444	1.95767057
445	1.953440327
446	1.948861758
447	1.944920899
448	1.941485354
449	1.935803276
450	1.930878001
451	1.927109196
452	1.922652867
453	1.919540111
454	1.915402097
455	1.911839832
456	1.906807179
457	1.901667587
458	1.896366172
459	1.894298022
460	1.888945422
461	1.885506879
462	1.880973741
463	1.877429356
464	1.872137252
465	1.868662973
466	1.863362232
467	1.857804359
468	1.853303322
469	1.849606002
470	1.845384721
471	1.840793863
472	1.837137254
473	1.833990405
474	1.830359335
475	1.827376362
476	1.823420829
477	1.820173693
478	1.816585542
479	1.812816422
480	1.807798289
481	1.804922158
482	1.802077459
483	1.798977541
484	1.7956511
485	1.793783122
486	1.789802561
487	1.787130815
488	1.784317423
489	1.780576131
490	1.778028138
491	1.773800074
492	1.770760775
493	1.767029448
494	1.764251424
495	1.761721645
496	1.757573175
497	1.75464516
498	1.751910166
499	1.747504616
500	1.744586534
501	1.741014972
502	1.738713333
503	1.735848982
504	1.733032435
505	1.729196822
506	1.725542548
507	1.721152926
508	1.717734202
509	1.713545508
510	1.709449669
511	1.707349598
512	1.703713181
513	1.700662994
514	1.696750699
515	1.6938228
516	1.691569428
517	1.688031238
518	1.685945111
519	1.682193597
520	1.678943057
521	1.67641015
522	1.674333562
523	1.672510549
524	1.669451671
525	1.666000422
526	1.663757649
527	1.660737435
528	1.657806236
529	1.654641785
530	1.652601158
531	1.649529591
532	1.647270756
533	1.645385715
534	1.641972401
535	1.639852741
536	1.637355332
537	1.634959632
538	1.632778026
539	1.62969953
540	1.626764676
541	1.62447811
542	1.622333354
543	1.618736753
544	1.615082699
545	1.611545553
546	1.608997163
547	1.606254366
548	1.604025546
549	1.602059687
550	1.598943084
551	1.595889733
552	1.593373925
553	1.590601745
554	1.587384339
555	1.584594521
556	1.582387158
557	1.578378174
558	1.576434766
559	1.574875828
560	1.571938579
561	1.569231597
562	1.566555918
563	1.56395256
564	1.56127483
565	1.559420837
566	1.556204463
567	1.554052222
568	1.551128761
569	1.548508773
570	1.546060359
571	1.542906415
572	1.540882362
573	1.538253879
574	1.536394301
575	1.534733274
576	1.532081087
577	1.529572557
578	1.526804537
579	1.52390973
580	1.520721652
581	1.517641377
582	1.514837957
583	1.513299297
584	1.510963331
585	1.508286922
586	1.505732095
587	1.504094762
588	1.501864869
589	1.499395089
590	1.497558903
591	1.494417347
592	1.492563424
593	1.490906518
594	1.489696937
595	1.487385364
596	1.484902772
597	1.482311942
598	1.480720335
599	1.478047994
600	1.475548821
601	1.472926689
602	1.470222522
603	1.467634479
604	1.465067534
605	1.46189819
606	1.458903481
607	1.456413445
608	1.453603667
609	1.451083111
610	1.448967836
611	1.4466878
612	1.444536428
613	1.441810131
614	1.43906078
615	1.43727555
616	1.435247547
617	1.432858982
618	1.431305318
619	1.429147377
620	1.427316813
621	1.424786272
622	1.422256764
623	1.420237302
624	1.417016066
625	1.413918197
626	1.412139025
627	1.409961916
628	1.40706953
629	1.405087514
630	1.402849902
631	1.399705792
632	1.398199228
633	1.396179677
634	1.394999926
635	1.392945252
636	1.390868178
637	1.388281505
638	1.386070521
639	1.384000819
640	1.382329303
641	1.380713913
642	1.378657156
643	1.376333126
644	1.375080979
645	1.373131114
646	1.370585078
647	1.369128395
648	1.366332592
649	1.36465481
650	1.362164598
651	1.359852888
652	1.357121328
653	1.354558088
654	1.352500298
655	1.350445439
656	1.348498847
657	1.347143938
658	1.345216584
659	1.343248673
660	1.341476582
661	1.338938635
662	1.336937194
663	1.335002457
664	1.333452023
665	1.331913704
666	1.330232455
667	1.32835158
668	1.326789047
669	1.324887157
670	1.323379615
671	1.321223668
672	1.319435469
673	1.317708471
674	1.316231615
675	1.313675057
676	1.312002155
677	1.310186335
678	1.308438767
679	1.307251088
680	1.305292196
681	1.303626531
682	1.302503768
683	1.301005527
684	1.299036968
685	1.296890424
686	1.293904684
687	1.292158146
688	1.290866417
689	1.289751009
690	1.287488606
691	1.285430775
692	1.283630272
693	1.282380768
694	1.280591709
695	1.278685894
696	1.277263205
697	1.276274427
698	1.274432282
699	1.273398022
700	1.271349435
701	1.269777921
702	1.267986275
703	1.266532558
704	1.264264307
705	1.262491783
706	1.260920857
707	1.259159969
708	1.257394131
709	1.255730489
710	1.253930099
711	1.252272393
712	1.250617582
713	1.249050938
714	1.246810793
715	1.245341154
716	1.243794441
717	1.242531662
718	1.24146905
719	1.240138176
720	1.238372311
721	1.237225064
722	1.235226137
723	1.233559566
724	1.23205408
725	1.230535522
726	1.229087504
727	1.226983723
728	1.225655256
729	1.224620932
730	1.223132677
731	1.221947763
732	1.220272087
733	1.218846773
734	1.216524956
735	1.215091467
736	1.2139511
737	1.212106963
738	1.211088259
739	1.208961776
740	1.207978106
741	1.206375853
742	1.204543126
743	1.203264235
744	1.201519308
745	1.200784195
746	1.199335831
747	1.198033693
748	1.196374979
749	1.194599485
750	1.193170633
751	1.192121539
752	1.190701291
753	1.189494116
754	1.188332105
755	1.186946479
756	1.185491634
757	1.183847658
758	1.182461519
759	1.180815587
760	1.179496237
761	1.178521105
762	1.177472398
763	1.176171223
764	1.174795992
765	1.172985305
766	1.172086096
767	1.170638743
768	1.169340471
769	1.167872913
770	1.165947008
771	1.164172412
772	1.162864624
773	1.161600472
774	1.160472162
775	1.158791145
776	1.157394545
777	1.156046882
778	1.154781825
779	1.153588338
780	1.152526929
781	1.150965684
782	1.14958083
783	1.147560752
784	1.146217484
785	1.144547523
786	1.143352254
787	1.142049291
788	1.140634343
789	1.139227772
790	1.137536957
791	1.136694559
792	1.135165937
793	1.133724034
794	1.132241277
795	1.131164488
796	1.129744511
797	1.127927299
798	1.126506997
799	1.12539057
800	1.124696672
801	1.122872288
802	1.121365187
803	1.120121312
804	1.119184359
805	1.118051668
806	1.117078109
807	1.11564232
808	1.114871135
809	1.113454521
810	1.112161227
811	1.111367668
812	1.110322679
813	1.108982135
814	1.107835643
815	1.106838355
816	1.105031663
817	1.103858308
818	1.102488208
819	1.100847423
820	1.099229689
821	1.09820213
822	1.097088547
823	1.096303762
824	1.095365841
825	1.094047769
826	1.093136792
827	1.092028838
828	1.091328041
829	1.08957898
830	1.088492786
831	1.087204485
832	1.086373045
833	1.08530907
834	1.083870931
835	1.082802181
836	1.081548229
837	1.080553326
838	1.079911096
839	1.078719692
840	1.077849941
841	1.076769948
842	1.075946404
843	1.074865769
844	1.074177429
845	1.072441899
846	1.071007406
847	1.069900182
848	1.069424891
849	1.067796229
850	1.066320582
851	1.065342168
852	1.063385499
853	1.06245245
854	1.061351832
855	1.060320396
856	1.059349958
857	1.05838139
858	1.05696387
859	1.055488975
860	1.054644558
861	1.053839636
862	1.052751994
863	1.051847515
864	1.050628547
865	1.04984072
866	1.04883653
867	1.047998813
868	1.047069525
869	1.045729334
870	1.045339562
871	1.044582223
872	1.04371434
873	1.042846268
874	1.041093488
875	1.040016356
876	1.038298639
877	1.037202183
878	1.035716333
879	1.034866423
880	1.033783911
881	1.033142538
882	1.031412327
883	1.030252859
884	1.029386198
885	1.029050396
886	1.027843964
887	1.026963122
888	1.025423676
889	1.024321304
890	1.023309341
891	1.022174312
892	1.021348715
893	1.020698565
894	1.019867658
895	1.018679398
896	1.017928075
897	1.016508588
898	1.015463608
899	1.014256392
900	1.01367921
901	1.013029467
902	1.012362757
903	1.011398355
904	1.010371498
905	1.009892604
906	1.008577344
907	1.007642253
908	1.006327855
909	1.00519183
910	1.004647155
911	1.003477813
912	1.002179221
913	1.001253313
914	1.000036616
915	0.9995438326
916	0.9989397661
917	0.9980880009
918	0.9974534936
919	0.9966294259
920	0.9957765977
921	0.9948226591
922	0.9938965905
923	0.9930935689
924	0.991624967
925	0.9908058506
926	0.9902189488
927	0.9891727834
928	0.9878493576
929	0.9873636774
930	0.986420061
931	0.9851911841
932	0.984270276
933	0.9832504006
934	0.9825607003
935	0.9813070261
936	0.9802139078
937	0.9791773459
938	0.9782336812
939	0.9771041458
940	0.9763051574
941	0.9757124245
942	0.9744928407
943	0.9739361687
944	0.9729308358
945	0.9723580926
946	0.9717037744
947	0.9709188563
948	0.9697448957
949	0.968901418
950	0.9681502413
951	0.9671696311
952	0.9660841043
953	0.9652546688
954	0.9644120118
955	0.9637183159
956	0.9623770437
957	0.9614002308
958	0.9606064582
959	0.9602216421
960	0.9594176588
961	0.9581972414
962	0.9571178501
963	0.956460856
964	0.9555114611
965	0.9545987993
966	0.9534792108
967	0.9528423555
968	0.9518481073
969	0.951076553
970	0.9504648169
971	0.9492291248
972	0.9484314632
973	0.947595738
974	0.9469487498
975	0.946280716
976	0.9454101867
977	0.9447442564
978	0.9436765331
979	0.9430597503
980	0.9418984164
981	0.940804529
982	0.9401005416
983	0.9393918651
984	0.9382913361
985	0.9377753392
986	0.9368044603
987	0.9360282518
988	0.9352781445
989	0.9347621081
990	0.9343728309
991	0.9335429204
992	0.9324232261
993	0.9317179695
994	0.931448494
995	0.9305886578
996	0.929618147
997	0.9284901139
998	0.9279286362
999	0.9270933395
1000	0.9262055205
1001	0.9256718593
1002	0.9248211613
1003	0.9241047274
1004	0.9229128897
1005	0.9222851562
1006	0.9213189013
1007	0.9204810339
1008	0.9200261572
1009	0.9193297097
1010	0.9188736797
1011	0.9183731474
1012	0.9170802349
1013	0.916484737
1014	0.9156324269
1015	0.9151121326
1016	0.9144008044
1017	0.9134285909
1018	0.9124873774
1019	0.9115607285
1020	0.910744211
1021	0.9099473478
1022	0.9093469602
1023	0.9086203205
1024	0.9076371124
1025	0.9070501957
1026	0.9060070541
1027	0.9053322833
1028	0.9048074583
1029	0.9041460171
1030	0.9032145897
1031	0.9021674611
1032	0.9013919785
1033	0.9007540667
1034	0.8998869717
1035	0.8994544957
1036	0.8989862508
1037	0.8979756549
1038	0.8974342935
1039	0.8965478281
1040	0.8957331575
1041	0.894955168
1042	0.8939302462
1043	0.8933983762
1044	0.8924416432
1045	0.891922178
1046	0.8914751699
1047	0.8905509646
1048	0.8897096689
1049	0.8888461695
1050	0.8878871459
1051	0.8872668525
1052	0.886635744
1053	0.8860902958
1054	0.885143186
1055	0.8845883509
1056	0.8841822571
1057	0.8837225635
1058	0.8831990656
1059	0.8824424347
1060	0.8815336224
1061	0.8808246808
1062	0.8802667759
1063	0.8795833297
1064	0.8788602018
1065	0.8783384619
1066	0.8777124853
1067	0.8771636174
1068	0.8764189127
1069	0.8755895305
1070	0.8751426979
1071	0.8743133948
1072	0.8734572175
1073	0.8726859614
1074	0.8718978183
1075	0.8713905541
1076	0.8704181367
1077	0.8698255917
1078	0.8693021193
1079	0.8685017223
1080	0.8677421193
1081	0.867221318
1082	0.866970099
1083	0.8664701631
1084	0.8659061203
1085	0.8653791058
1086	0.8647334127
1087	0.8641734358
1088	0.8634609546
1089	0.8624988965
1090	0.861779729
1091	0.8607542582
1092	0.8599319802
1093	0.8594551086
1094	0.8590558887
1095	0.8584034361
1096	0.8577300819
1097	0.8571138569
1098	0.8565413513
1099	0.8560330936
1100	0.8556069891
1101	0.85487382
1102	0.8543837301
1103	0.8538838545
1104	0.8529212431
1105	0.8522482425
1106	0.8520555396
1107	0.8515497875
1108	0.8510074167
1109	0.8502691479
1110	0.8502105284
1111	0.8496835123
1112	0.8487546957
1113	0.8481732786
1114	0.847322008
1115	0.8466493235
1116	0.8462542474
1117	0.8455944301
1118	0.8447470998
1119	0.8438060864
1120	0.8432167338
1121	0.8425275599
1122	0.8419562093
1123	0.8410839021
1124	0.8403398513
1125	0.839580434
1126	0.8390578745
1127	0.8383502244
1128	0.8376399917
1129	0.8373475217
1130	0.8370682155
1131	0.8366962119
1132	0.8359018586
1133	0.8354304413
1134	0.834964537
1135	0.8338660289
1136	0.8331113139
1137	0.832722521
1138	0.8322702424
1139	0.8320000752
1140	0.8315581324
1141	0.8306358208
1142	0.8301479105
1143	0.8293097045
1144	0.8285952241
1145	0.8277827484
1146	0.8269208358
1147	0.8265319758
1148	0.8258230666
1149	0.8254134398
1150	0.8248414826
1151	0.824113942
1152	0.8235999322
1153	0.8230529465
1154	0.8225762645
1155	0.8221609019
1156	0.8215871483
1157	0.8210252106
1158	0.8204026265
1159	0.8199655747
1160	0.8194233191
1161	0.8186858106
1162	0.8184379319
1163	0.8181616957
1164	0.8173188786
1165	0.8166291896
1166	0.8160840842
1167	0.8155660918
1168	0.8151204533
1169	0.8142278845
1170	0.8135679024
1171	0.8128030335
1172	0.8122376529
1173	0.8117522784
1174	0.8110538964
1175	0.8106754667
1176	0.8101217834
1177	0.8094593477
1178	0.8089156188
1179	0.8085421177
1180	0.8082768095
1181	0.8077612943
1182	0.8072161332
1183	0.8067045563
1184	0.8061257043
1185	0.8055580131
1186	0.8048459401
1187	0.8046105317
1188	0.8041941151
1189	0.8038266523
1190	0.8030789317
1191	0.8025959391
1192	0.8019362232
1193	0.8013282125
1194	0.8008425415
1195	0.8002655129
1196	0.7994230543
1197	0.7988913657
1198	0.7983649332
1199	0.7975566506
1200	0.7968717749
1201	0.7968206395
1202	0.796543839
1203	0.7959582871
1204	0.7955545527
1205	0.7951168499
1206	0.7946093036
1207	0.7937432156
1208	0.7932462021
1209	0.7928655068
1210	0.7925936737
1211	0.7921341473
1212	0.7917829861
1213	0.7912671855
1214	0.7906252839
1215	0.7899742496
1216	0.7895766366
1217	0.7892459895
1218	0.7886295296
1219	0.7880536758
1220	0.7875680011
1221	0.7868575821
1222	0.7865963155
1223	0.7861013664
1224	0.7854593093
1225	0.78466846
1226	0.7841739783
1227	0.7837635809
1228	0.7830048912
1229	0.7825143805
1230	0.7820604305
1231	0.781504778
1232	0.7812206772
1233	0.7806523701
1234	0.7802471056
1235	0.7797318434
1236	0.7792969024
1237	0.7787775514
1238	0.778221463
1239	0.7777310516
1240	0.7769661918
1241	0.7764625727
1242	0.7761396457
1243	0.7756958453
1244	0.7751681257
1245	0.7746621394
1246	0.7740106611
1247	0.7735690287
1248	0.7728969203
1249	0.7723464757
1250	0.77162154
1251	0.7714074458
1252	0.7708406782
1253	0.7704829121
1254	0.7699548866
1255	0.7696064972
1256	0.7693542447
1257	0.7688760572
1258	0.7686774742
1259	0.7681394657
1260	0.7678197306
1261	0.7674356189
1262	0.7669480453
1263	0.7663891734
1264	0.7658003933
1265	0.7652836131
1266	0.7647957158
1267	0.7645984435
1268	0.7640810386
1269	0.7635147813
1270	0.7628466806
1271	0.7621173779
1272	0.761492877
1273	0.7609439366
1274	0.7606903326
1275	0.7600035117
1276	0.7591898777
1277	0.7585206289
1278	0.7583115753
1279	0.757804741
1280	0.7571926831
1281	0.7566167261
1282	0.7560515078
1283	0.7556926881
1284	0.7550231412
1285	0.7541752108
1286	0.75369859
1287	0.7535053696
1288	0.753266705
1289	0.7526317371
1290	0.7521793518
1291	0.7514899388
1292	0.7507620847
1293	0.7500726906
1294	0.7496816043
1295	0.7491758224
1296	0.7485079658
1297	0.7477901264
1298	0.7473176
1299	0.7471326135
1300	0.7463536993
1301	0.7457009879
1302	0.745119817
1303	0.7445522598
1304	0.7438428125
1305	0.7432781331
1306	0.7428107383
1307	0.7425798496
1308	0.7421671778
1309	0.7419266354
1310	0.7415007139
1311	0.7410119011
1312	0.7404734484
1313	0.7400859812
1314	0.7395869043
1315	0.7388584737
1316	0.7382827683
1317	0.7378522564
1318	0.7374274492
1319	0.7368676892
1320	0.7364029651
1321	0.7359640385
1322	0.7352876916
1323	0.7346214258
1324	0.7341646467
1325	0.7337275974
1326	0.7331805118
1327	0.7328573902
1328	0.7324665615
1329	0.7318575093
1330	0.7315170104
1331	0.7310076821
1332	0.7306209971
1333	0.7300920932
1334	0.7295973491
1335	0.7292444984
1336	0.7289416159
1337	0.7284477112
1338	0.7279946938
1339	0.7275982255
1340	0.7270664014
1341	0.726390536
1342	0.7258078434
1343	0.7253860626
1344	0.7249001656
1345	0.7243510927
1346	0.7240637022
1347	0.7238888523
1348	0.7234434306
1349	0.7230424343
1350	0.7228242046
1351	0.7224090676
1352	0.7218692444
1353	0.7216323095
1354	0.7212232988
1355	0.7208454252
1356	0.7202323612
1357	0.7198663084
1358	0.7196964376
1359	0.719171833
1360	0.7187233955
1361	0.7184303394
1362	0.7182509599
1363	0.7177622752
1364	0.7171560834
1365	0.7165276395
1366	0.7160350985
1367	0.7156515268
1368	0.7153105032
1369	0.7148559635
1370	0.7143039426
1371	0.7137740888
1372	0.7134362808
1373	0.7130529953
1374	0.7127430368
1375	0.7122900599
1376	0.7122419649
1377	0.7119807301
1378	0.7114891859
1379	0.7111202106
1380	0.7107415138
1381	0.7103765333
1382	0.7102197129
1383	0.7098080159
1384	0.709338256
1385	0.7086992396
1386	0.7083615699
1387	0.7079487283
1388	0.7075618528
1389	0.707072797
1390	0.7065012511
1391	0.7062854412
1392	0.7059510629
1393	0.7054804874
1394	0.7049314765
1395	0.7044780572
1396	0.7040925491
1397	0.7036109612
1398	0.703162064
1399	0.7025148297
1400	0.7020590407
1401	0.7019051322
1402	0.7014159931
1403	0.7013884339
1404	0.7008773593
1405	0.7005640562
1406	0.7003851094
1407	0.7002445583
1408	0.6999502824
1409	0.6996026605
1410	0.6992710627
1411	0.6989189683
1412	0.6986077819
1413	0.6983719265
1414	0.6980142152
1415	0.6976725319
1416	0.6971522424
1417	0.6967307308
1418	0.6961794856
1419	0.695712177
1420	0.6952649072
1421	0.6947552452
1422	0.6944702253
1423	0.6937964851
1424	0.6933466317
1425	0.6927498154
1426	0.692382751
1427	0.6919798706
1428	0.6917727927
1429	0.6913965374
1430	0.6909912246
1431	0.6905547345
1432	0.6902067045
1433	0.6897940133
1434	0.6895986282
1435	0.6889841754
1436	0.6885291443
1437	0.6880903499
1438	0.6875794383
1439	0.6872032003
1440	0.6866548893
1441	0.6863504406
1442	0.6862067592
1443	0.6858140485
1444	0.6853787235
1445	0.6849411109
1446	0.6845462616
1447	0.6839900516
1448	0.683423639
1449	0.6828330678
1450	0.6824397561
1451	0.682139721
1452	0.6818303268
1453	0.6816324227
1454	0.681254285
1455	0.6808000115
1456	0.6804639899
1457	0.6800472218
1458	0.6794914725
1459	0.6789691798
1460	0.6786053592
1461	0.6781659865
1462	0.678010955
1463	0.6777396839
1464	0.6771955102
1465	0.6765048749
1466	0.675961077
1467	0.6755396291
1468	0.675121976
1469	0.6747306805
1470	0.6745788293
1471	0.6743186877
1472	0.673914267
1473	0.6735403236
1474	0.6731256033
1475	0.6731011725
1476	0.6725431275
1477	0.6722477006
1478	0.6720002197
1479	0.6715134008
1480	0.6715016514
1481	0.6714900373
1482	0.6710970483
1483	0.670728709
1484	0.670299904
1485	0.6699158
1486	0.6693314843
1487	0.6688934735
1488	0.6684031607
1489	0.6680100067
1490	0.6675003471
1491	0.6671205385
1492	0.6668582542
1493	0.6663903903
1494	0.6660209893
1495	0.6656570837
1496	0.6654189394
1497	0.6654078728
1498	0.6650611165
1499	0.6647163407
1500	0.6643641937
1501	0.6641777739
1502	0.6637756639
1503	0.6635985486
1504	0.6633136586
1505	0.6632917234
1506	0.6631258764
1507	0.6627261359
1508	0.6623868764
1509	0.662117795
1510	0.6616924429
1511	0.6613041583
1512	0.6610039139
1513	0.6608615404
1514	0.660535645
1515	0.6601145228
1516	0.6601032033
1517	0.659950581
1518	0.6594126151
1519	0.6589667165
1520	0.658514534
1521	0.658135542
1522	0.6576297466
1523	0.657232125
1524	0.6569086451
1525	0.6566481041
1526	0.6561341281
1527	0.6557854856
1528	0.6553276755
1529	0.6548608556
1530	0.6544864579
1531	0.654115381
1532	0.6540841879
1533	0.6536489489
1534	0.6533505626
1535	0.6529065723
1536	0.6524002194
1537	0.6520860427
1538	0.6516993738
1539	0.6512314045
1540	0.6509495287
1541	0.6505751995
1542	0.6502342022
1543	0.6497813053
1544	0.6497696854
1545	0.6495423104
1546	0.6491980703
1547	0.6488183832
1548	0.648441386
1549	0.6480679558
1550	0.6477477626
1551	0.6477370144
1552	0.6473636545
1553	0.6471291716
1554	0.6467685838
1555	0.6464114174
1556	0.6460104796
1557	0.6459991881
1558	0.6455844
1559	0.6453108254
1560	0.6449131481
1561	0.6445333787
1562	0.6442834271
1563	0.6439229451
1564	0.6436036261
1565	0.6430477708
1566	0.6427899805
1567	0.6425567983
1568	0.6423278647
1569	0.6420359964
1570	0.6417036144
1571	0.6413318705
1572	0.6411106647
1573	0.6405357861
1574	0.6400604376
1575	0.6396991811
1576	0.6394705581
1577	0.6391075253
1578	0.6388072185
1579	0.6387961648
1580	0.6385621785
1581	0.6382515164
1582	0.6380086411
1583	0.6376124226
1584	0.6372008338
1585	0.6367116838
1586	0.636562462
1587	0.6362589024
1588	0.6358509563
1589	0.6355468156
1590	0.6353101835
1591	0.6350598149
1592	0.6345825896
1593	0.6345728578
1594	0.6344172649
1595	0.6339443401
