iter	Logloss
0	0.5585991666
1	0.470183918
2	0.3922545209
3	0.3501837439
4	0.2994656723
5	0.2644830479
6	0.2370269249
7	0.2194931992
8	0.2071491747
9	0.1967731276
10	0.1895840974
11	0.182259365
12	0.1771679227
13	0.1732362277
14	0.1653417243
15	0.1633769935
16	0.1599331841
17	0.1570035599
18	0.1546819842
19	0.1521055866
20	0.150285318
21	0.148944461
22	0.1460146472
23	0.1433913592
24	0.1407923464
25	0.1389556382
26	0.1364008371
27	0.1355134185
28	0.1336020212
29	0.1318850672
30	0.1306277667
31	0.1282946215
32	0.1227665342
33	0.1209904218
34	0.119871071
35	0.1185993147
36	0.1176453316
37	0.1156483955
38	0.1136890374
39	0.1125623642
40	0.111718991
41	0.1101111561
42	0.1095009673
43	0.1079329188
44	0.1067554919
45	0.1058686721
46	0.1040467224
47	0.102646754
48	0.1014764368
49	0.1005178243
50	0.09920654188
51	0.09784271218
52	0.09668296132
53	0.09596416573
54	0.09477161881
55	0.09343221014
56	0.09249589809
57	0.0914962449
58	0.0905345314
59	0.08938966177
60	0.08795430836
61	0.08632707721
62	0.0849545858
63	0.08342011181
64	0.08292254034
65	0.08224427169
66	0.08157970774
67	0.08049856756
68	0.07960455799
69	0.07845084181
70	0.07815253087
71	0.07661833587
72	0.07582387896
73	0.07545382062
74	0.0726775774
75	0.07225151781
76	0.07157086097
77	0.07032674702
78	0.0691240768
79	0.06890898011
80	0.06831515012
81	0.06783630706
82	0.06765851802
83	0.06636637225
84	0.06558115198
85	0.06536850749
86	0.06467123139
87	0.06376186769
88	0.0631015641
89	0.06257790854
90	0.0621332231
91	0.06176496976
92	0.05959798625
93	0.05924327301
94	0.05868269159
95	0.05806118203
96	0.05598683677
97	0.05515721009
98	0.05448074335
99	0.05377882127
100	0.05316526654
101	0.05287503764
102	0.05271084381
103	0.0518946533
104	0.05116448077
105	0.0508542729
106	0.04901030561
107	0.04873871645
108	0.04854326992
109	0.04798449259
110	0.04732293582
111	0.04683647211
112	0.04642718894
113	0.04616109873
114	0.04605071313
115	0.04552040124
116	0.04512935607
117	0.04435870858
118	0.04411743582
119	0.04381300185
120	0.04356571279
121	0.04301093505
122	0.04261621245
123	0.04249781476
124	0.04188360143
125	0.04170143853
126	0.04142043436
127	0.04102598466
128	0.04054517034
129	0.04027074964
130	0.03979820171
131	0.03928940845
132	0.0387730675
133	0.03728190603
134	0.03705576458
135	0.03674444177
136	0.03648028757
137	0.03631012334
138	0.03563463949
139	0.03547943813
140	0.03516626141
141	0.03480516951
142	0.0346205196
143	0.03436049601
144	0.03420942152
145	0.03399682477
146	0.03342473967
147	0.03315266208
148	0.03307555685
149	0.03289755341
150	0.03272549532
151	0.03175192902
152	0.03148753248
153	0.03109269587
154	0.03100207768
155	0.03029600768
156	0.03023018345
157	0.03011132097
158	0.02989147017
159	0.02970420984
160	0.02932184571
161	0.02922600473
162	0.02905060655
163	0.02882557808
164	0.02871523392
165	0.0284255395
166	0.02836787434
167	0.02772107819
168	0.02755504541
169	0.02738013301
170	0.02729990936
171	0.02695638649
172	0.02682519848
173	0.02676303287
174	0.0266840295
175	0.02651637368
176	0.02623147927
177	0.0257925686
178	0.02513596438
179	0.02505163743
180	0.02499010328
181	0.02486731699
182	0.02483280955
183	0.0247493513
184	0.02458786393
185	0.02444113033
186	0.02435891517
187	0.02421799075
188	0.02395341524
189	0.0238515772
190	0.02374792707
191	0.02368873563
192	0.02359460883
193	0.02354773704
194	0.02316962896
195	0.02279704145
196	0.02272235906
197	0.02254273724
198	0.02246649474
199	0.02199267286
200	0.02193986819
201	0.02189939185
202	0.02172942242
203	0.02165121956
204	0.02161665437
205	0.02154113638
206	0.02148753407
207	0.02111812752
208	0.02101145812
209	0.02096030302
210	0.02056681336
211	0.02041694446
212	0.02024651236
213	0.02003952712
214	0.01999272643
215	0.01985925468
216	0.01982593065
217	0.01976308956
218	0.01938614322
219	0.01936232256
220	0.01923074209
221	0.01910369212
222	0.01907051726
223	0.01903971022
224	0.01892757623
225	0.01876673611
226	0.01873105703
227	0.01851205491
228	0.01840439787
229	0.01822788529
230	0.01818260385
231	0.0180278672
232	0.01790052963
233	0.01775227285
234	0.01769627264
235	0.01760328459
236	0.01753340361
