iter	RMSE
198	9.994175198
199	9.925718238
200	9.862032616
201	9.803839274
202	9.742044516
203	9.682755389
204	9.621624076
205	9.565798257
206	9.509119487
207	9.451106963
208	9.390636506
209	9.322510686
210	9.254596263
211	9.202408426
212	9.149599574
213	9.072459047
214	9.0218554
215	8.960971814
216	8.904221954
217	8.857187176
218	8.787221589
219	8.738530085
220	8.667908072
221	8.614380345
222	8.570407359
223	8.52677335
224	8.467991965
225	8.423953235
226	8.369724675
227	8.320117026
228	8.266404676
229	8.207007639
230	8.155926836
231	8.117838218
232	8.066070652
233	8.026380377
234	7.988948561
235	7.954084315
236	7.900097833
237	7.851134061
238	7.793098397
239	7.758372862
240	7.723821687
241	7.690154343
242	7.656837859
243	7.623107406
244	7.592587235
245	7.553100936
246	7.522572871
247	7.492632
248	7.46189108
249	7.432328147
250	7.401285364
251	7.358227081
252	7.329597794
253	7.283065294
254	7.245301383
255	7.224343476
256	7.177533062
257	7.149856561
258	7.115579698
259	7.090653528
260	7.063497604
261	7.03839281
262	7.007256422
263	6.965049138
264	6.937050936
265	6.913758109
266	6.888302215
267	6.853285044
268	6.808345514
269	6.770899002
270	6.737496977
271	6.716226716
272	6.684171675
273	6.661353212
274	6.639618626
275	6.605100469
276	6.584607716
277	6.542175874
278	6.51407973
279	6.486600023
280	6.454861897
281	6.434180489
282	6.403084082
283	6.368460951
284	6.34463519
285	6.325264488
286	6.297579705
287	6.273795544
288	6.250585452
289	6.233135973
290	6.215534662
291	6.1932656
292	6.17462298
293	6.145973984
294	6.119572141
295	6.103265297
296	6.070023667
297	6.042257712
298	6.02028099
299	6.003925105
300	5.981549824
301	5.965805896
302	5.949737715
303	5.925092754
304	5.90288582
305	5.884087055
306	5.859817373
307	5.837413847
308	5.820572434
309	5.79775394
310	5.761097465
311	5.742054768
312	5.73001813
313	5.706691107
314	5.693195808
315	5.681185752
316	5.666154008
317	5.653614994
318	5.642270486
319	5.619478868
320	5.605487101
321	5.595399761
322	5.585122617
323	5.563215256
324	5.545389809
325	5.525334305
326	5.512840098
327	5.491900575
328	5.467677515
329	5.454508276
330	5.438867702
331	5.421447404
332	5.407110674
333	5.391351789
334	5.382828111
335	5.371577278
336	5.347314679
337	5.32725789
338	5.316809427
339	5.290924796
340	5.274955302
341	5.262545467
342	5.252955204
343	5.240429971
344	5.215913992
345	5.204006909
346	5.18900358
347	5.178377328
348	5.155833577
349	5.147390426
350	5.123099649
351	5.109076564
352	5.099033103
353	5.084808879
354	5.073990059
355	5.063842764
356	5.0550384
357	5.047033031
358	5.038140297
359	5.017320576
360	5.000276884
361	4.99396713
362	4.977998276
363	4.960362697
364	4.94901002
365	4.939103268
366	4.928361561
367	4.917021552
368	4.906104881
369	4.888421417
370	4.872393928
371	4.855737293
372	4.849266412
373	4.842687175
374	4.834131978
375	4.822127501
376	4.809819635
377	4.80177307
378	4.794434216
379	4.783896409
380	4.767931496
381	4.744036572
382	4.735966442
383	4.726259171
384	4.709268755
385	4.701024107
386	4.694929311
387	4.686717019
388	4.681706935
389	4.673054228
390	4.665813699
391	4.652884467
392	4.644227638
393	4.626123262
394	4.619501354
395	4.609199989
396	4.602466914
397	4.592584671
398	4.582819677
399	4.567500412
400	4.561597176
401	4.554006074
402	4.548372075
403	4.540205925
404	4.534295895
405	4.526904617
406	4.521205671
407	4.516680641
408	4.511020446
409	4.505280619
410	4.496224428
411	4.49079931
412	4.484767277
413	4.471387901
414	4.460614572
415	4.455133206
416	4.449581817
417	4.444712096
418	4.439955168
419	4.428306392
420	4.424376981
421	4.419947797
422	4.414223215
423	4.409481561
424	4.397923979
425	4.392807528
426	4.385028238
427	4.375162841
428	4.371147931
429	4.367669563
430	4.363555704
431	4.358491332
432	4.35309529
433	4.348339989
434	4.344000509
435	4.340468261
436	4.336547426
437	4.332372869
438	4.322452446
439	4.318174649
440	4.314829964
441	4.305280559
442	4.298072105
443	4.294323965
444	4.290841901
445	4.282257355
446	4.277208812
447	4.272534589
448	4.268560617
449	4.264347644
450	4.25407861
451	4.247516656
452	4.24377344
453	4.240067873
454	4.233984845
455	4.229871834
456	4.218048203
457	4.209438158
458	4.197674931
459	4.189566581
460	4.186223928
461	4.173870292
462	4.169875777
463	4.165732113
464	4.162657903
465	4.159032976
466	4.153426837
467	4.149609551
468	4.14314554
469	4.140435881
470	4.132642687
471	4.126120017
472	4.122912118
473	4.119055929
474	4.113941812
475	4.110696389
476	4.105857139
477	4.102544951
478	4.096836457
479	4.093399016
480	4.090449623
481	4.08692658
482	4.082678486
483	4.079230084
484	4.072105479
485	4.069457477
486	4.066670105
487	4.062064372
488	4.056469908
489	4.052420812
490	4.049874194
491	4.047188368
492	4.036274857
493	4.033540195
494	4.030278784
495	4.025987627
496	4.013939031
497	4.01108779
498	4.008365641
499	4.004093686
500	4.001791419
501	3.994664596
502	3.992602441
503	3.988237809
504	3.985081965
505	3.982181897
506	3.980095708
507	3.976959242
508	3.973037008
509	3.96590375
510	3.959834892
511	3.956447464
512	3.9539505
513	3.948217238
514	3.944565092
515	3.939293018
516	3.931182983
517	3.925409383
518	3.9194165
519	3.917317781
520	3.913917284
521	3.912309279
522	3.906601536
523	3.902374138
524	3.898277391
525	3.896325327
526	3.894617481
527	3.892024357
528	3.879190185
529	3.867984852
530	3.865269876
531	3.862970208
532	3.860172205
533	3.858674144
534	3.853194509
535	3.851314613
536	3.845288128
537	3.843549715
538	3.841191262
539	3.838142679
540	3.834239914
541	3.832612983
542	3.825791417
543	3.823248742
544	3.821630955
545	3.818752923
546	3.811730444
547	3.810236554
548	3.806872297
549	3.802815117
550	3.797887027
551	3.796053793
552	3.794042583
553	3.788688413
554	3.786080964
555	3.784395436
556	3.78169358
557	3.779088481
558	3.776309365
559	3.77434399
560	3.769431285
561	3.766943948
562	3.764545648
563	3.762347613
564	3.760810664
565	3.758005692
566	3.756372371
567	3.753902727
568	3.751520408
569	3.747534605
570	3.745255499
571	3.742884006
572	3.74076319
573	3.735527155
574	3.73343063
575	3.731901572
576	3.729867955
577	3.727907116
578	3.72111346
579	3.716547339
580	3.713611111
581	3.70783397
582	3.705063579
583	3.703526574
584	3.698731057
585	3.695783659
586	3.69395199
587	3.692185708
588	3.69048246
589	3.688769268
590	3.684591143
591	3.683312923
592	3.681910979
593	3.675818837
594	3.669995288
595	3.667535456
596	3.665003834
597	3.662438836
598	3.658768537
599	3.657131768
600	3.655564817
601	3.654049504
602	3.652236127
603	3.650827104
604	3.649324487
605	3.645495771
606	3.641205319
607	3.640011433
608	3.638939273
609	3.634865101
610	3.632912293
611	3.631931036
612	3.630658251
613	3.628720451
614	3.624860725
615	3.622522307
616	3.620184956
617	3.619239797
618	3.617018033
619	3.614813411
620	3.610553362
621	3.60933583
622	3.606979901
623	3.605735842
624	3.602347797
625	3.598640824
626	3.597363018
627	3.593827575
628	3.587525683
629	3.586406342
630	3.585314179
631	3.584270265
632	3.581876101
633	3.578366757
634	3.574083994
635	3.572864842
636	3.571840077
637	3.570823604
638	3.569056469
639	3.562063832
640	3.56099712
641	3.558906937
642	3.552162344
643	3.550842336
644	3.549510843
645	3.549029128
646	3.545176578
647	3.544214846
648	3.540791935
649	3.538107569
650	3.535709287
651	3.534809902
652	3.534069345
653	3.533286128
654	3.529821359
655	3.528965471
656	3.5273268
657	3.526048627
658	3.524851304
659	3.522229247
660	3.519852262
661	3.517032844
662	3.515335741
663	3.514681781
664	3.510096707
665	3.50923642
666	3.507961239
667	3.507254854
668	3.506177597
669	3.503708366
670	3.500474871
671	3.499282244
672	3.498162631
673	3.497495527
674	3.496173749
675	3.493916256
676	3.489597854
677	3.488524782
678	3.486754672
679	3.485900443
680	3.485219181
681	3.48180974
682	3.480954365
683	3.479414284
684	3.477624482
685	3.471516012
686	3.466975625
687	3.463985387
688	3.458134152
689	3.456331834
690	3.454407165
691	3.453605083
692	3.45186746
693	3.450149698
694	3.449219853
695	3.447801392
696	3.445131746
697	3.442614269
698	3.440294185
699	3.436931283
700	3.435759389
701	3.433293119
702	3.432395105
703	3.431650184
704	3.427538416
705	3.426342208
706	3.42284892
707	3.422112966
708	3.421037408
709	3.420063828
710	3.41909286
711	3.418206638
712	3.417627821
713	3.415435301
714	3.413062697
715	3.409558742
716	3.408659125
717	3.407048621
718	3.406217044
719	3.403797768
720	3.399052176
721	3.397014106
722	3.394885474
723	3.3910073
724	3.389252564
725	3.387172144
726	3.385029017
727	3.382009612
728	3.379104825
729	3.378066625
730	3.374067386
731	3.372073682
732	3.371124942
733	3.368754137
734	3.367943205
735	3.366281233
736	3.365157904
737	3.363516085
738	3.362458665
739	3.362010721
740	3.36063858
741	3.359403103
742	3.356369439
743	3.355295036
744	3.354372796
745	3.353484513
746	3.350730139
747	3.349900968
748	3.348662695
749	3.347808517
750	3.346981692
751	3.346622934
752	3.343938527
753	3.343134637
754	3.342216916
755	3.338612959
756	3.337720305
757	3.335231948
758	3.334344642
759	3.332338483
760	3.330416731
761	3.328919552
762	3.328181025
763	3.327239635
764	3.322269417
765	3.319941475
766	3.317839021
767	3.316451296
768	3.315809546
769	3.315216255
770	3.312968392
771	3.311574038
772	3.309227043
773	3.308546341
774	3.306518429
775	3.30437326
776	3.30397598
777	3.301676454
778	3.300901916
779	3.297969501
780	3.297263822
781	3.294095305
782	3.293237357
783	3.291991635
784	3.291359941
785	3.28922721
786	3.288523448
787	3.287278363
788	3.286857789
789	3.285666866
790	3.283446377
791	3.282342691
792	3.281437883
793	3.280022132
794	3.279602993
795	3.276529173
796	3.275748143
797	3.275266301
798	3.27297336
799	3.270840999
800	3.270379136
801	3.268844714
802	3.268213971
803	3.267131841
804	3.265391092
805	3.26455173
806	3.262366982
807	3.260800812
808	3.260049134
809	3.259468663
810	3.258757734
811	3.258020048
812	3.255955629
813	3.25392954
814	3.251502209
815	3.24896066
816	3.24831469
817	3.247612696
818	3.247194217
819	3.246198865
820	3.244909338
821	3.244594081
822	3.241721461
823	3.240381354
824	3.239563105
825	3.238415319
826	3.237911048
827	3.236695932
828	3.236100515
829	3.234986835
830	3.23261538
831	3.232075076
832	3.230024984
833	3.229042473
834	3.227749553
835	3.2270994
836	3.226837006
837	3.225331628
838	3.224295706
839	3.223195388
840	3.21917191
841	3.21575413
842	3.215539032
843	3.214783545
844	3.214185589
845	3.213850224
846	3.212598851
847	3.211391741
848	3.211065021
849	3.207948878
850	3.20697289
851	3.205817355
852	3.205334115
853	3.204859742
854	3.204262984
855	3.20396407
856	3.203021564
857	3.200644473
858	3.197019434
859	3.19606217
860	3.194334825
861	3.193379059
862	3.191426052
863	3.18966287
864	3.189072832
865	3.186585796
866	3.185374559
867	3.183139874
868	3.182648759
869	3.181773135
870	3.181032794
871	3.177488039
872	3.176878942
873	3.174190176
874	3.173941031
875	3.173327951
876	3.172798349
877	3.172275489
878	3.170400168
879	3.169535583
880	3.168919391
881	3.168532656
882	3.167660069
883	3.166619578
884	3.165262859
885	3.164668948
886	3.162264753
887	3.161987069
888	3.160709357
889	3.159507583
890	3.1580298
891	3.157034201
892	3.154336899
893	3.150962467
894	3.149815836
895	3.147814959
896	3.146916997
897	3.146403851
898	3.14527803
899	3.144454852
900	3.143168527
901	3.14208415
902	3.141702583
903	3.140640398
904	3.137766438
905	3.137057906
906	3.133959579
907	3.131281781
908	3.13078066
909	3.128476769
910	3.12581599
911	3.125073181
912	3.124462166
913	3.12378512
914	3.122787626
915	3.121786395
916	3.120773477
917	3.120107721
918	3.118587332
919	3.117541338
920	3.115528461
921	3.11469828
922	3.11390107
923	3.112940016
924	3.112240645
925	3.109468061
926	3.108920959
927	3.108521255
928	3.107943506
929	3.107521375
930	3.105174675
931	3.104655635
932	3.103319925
933	3.100110574
934	3.098098676
935	3.097732236
936	3.096651334
937	3.095129618
938	3.093380018
939	3.092734702
940	3.092026201
941	3.091140237
942	3.090233299
943	3.087877076
944	3.085998276
945	3.085597566
946	3.084574987
947	3.082753741
948	3.081971543
949	3.07950757
950	3.077197045
951	3.076089796
952	3.07494167
953	3.073209601
954	3.073033501
955	3.071139423
956	3.070774077
957	3.0696456
958	3.069091715
959	3.068393379
960	3.067208558
961	3.066903892
962	3.066182531
963	3.064513349
964	3.064062005
965	3.063467174
966	3.062864712
967	3.061356948
968	3.059787832
969	3.057835861
970	3.057149639
971	3.056554232
972	3.056118202
973	3.055180918
974	3.052525702
975	3.051051373
976	3.049537741
977	3.048503799
978	3.046506321
979	3.045955787
980	3.044111873
981	3.040528737
982	3.039178312
983	3.038854642
984	3.037409214
985	3.035665602
986	3.035202039
987	3.033891259
988	3.03252369
989	3.03102172
990	3.028787852
991	3.027672486
992	3.026745239
993	3.025452376
994	3.024012635
995	3.022849551
996	3.02152891
997	3.021337669
998	3.01923742
999	3.017186848
1000	3.016546254
1001	3.015877066
1002	3.015114411
1003	3.01299269
1004	3.012500267
1005	3.010166234
1006	3.009552019
1007	3.00782511
1008	3.007308841
1009	3.005427242
1010	3.004912412
1011	3.003717634
1012	3.00277794
1013	3.001891917
1014	3.000766788
1015	3.000366911
1016	2.998884951
1017	2.997492507
1018	2.99528076
1019	2.994406557
1020	2.993842324
1021	2.993474811
1022	2.992818341
1023	2.991370213
1024	2.990091988
1025	2.98958205
1026	2.988422023
1027	2.987505193
1028	2.987001965
1029	2.985324187
1030	2.985100526
1031	2.984555661
1032	2.983001199
1033	2.981401894
1034	2.979926713
1035	2.978228644
1036	2.977899304
1037	2.975914638
1038	2.975616525
1039	2.974783229
1040	2.97390026
1041	2.973115414
1042	2.97129837
1043	2.970990547
1044	2.970175436
1045	2.968841232
1046	2.967490072
1047	2.965562896
1048	2.964661949
1049	2.96209262
1050	2.961373005
1051	2.959647257
1052	2.959224247
1053	2.958505334
1054	2.957528634
1055	2.956530711
1056	2.954793191
1057	2.95293853
1058	2.951924826
1059	2.95028909
1060	2.947604847
1061	2.946086652
1062	2.945617719
1063	2.945247342
1064	2.944477529
1065	2.943894912
1066	2.941064639
1067	2.940320829
1068	2.939568533
1069	2.938717354
1070	2.937799387
1071	2.937178824
1072	2.936903335
1073	2.935320968
1074	2.934428428
1075	2.933710143
1076	2.932731172
1077	2.932321533
1078	2.93179781
1079	2.930578382
1080	2.929495147
1081	2.928822378
1082	2.927188987
1083	2.926526322
1084	2.925161651
1085	2.924116674
1086	2.923681922
1087	2.923389513
1088	2.922057819
1089	2.920838049
1090	2.919682109
1091	2.918920937
1092	2.91844264
1093	2.916697468
1094	2.915579116
1095	2.915163906
1096	2.913935738
1097	2.91300979
1098	2.911737069
1099	2.910131665
1100	2.908604601
1101	2.907230557
1102	2.906933371
1103	2.905751594
1104	2.904399734
1105	2.903261687
1106	2.901904054
1107	2.900271449
1108	2.899875746
1109	2.89973428
1110	2.899051203
1111	2.8978829
1112	2.896868731
1113	2.895596359
1114	2.895025101
1115	2.89389776
1116	2.893358279
1117	2.892368396
1118	2.891951105
1119	2.891442743
1120	2.89047222
1121	2.889707905
1122	2.889234709
1123	2.888877308
1124	2.887496468
1125	2.886150628
1126	2.88428725
1127	2.883707716
1128	2.883071203
1129	2.881694052
1130	2.880556883
1131	2.879525823
1132	2.878898406
1133	2.877919836
1134	2.876564397
1135	2.875843638
1136	2.874536482
1137	2.87256064
1138	2.871733351
1139	2.870928375
1140	2.869519568
1141	2.868834081
1142	2.868278847
1143	2.867345671
1144	2.866388063
1145	2.865909488
1146	2.865576582
1147	2.864932506
1148	2.863978412
1149	2.862594196
1150	2.862016417
1151	2.861605105
1152	2.861223831
1153	2.860650551
1154	2.858604972
1155	2.858420426
1156	2.857032172
1157	2.856548842
1158	2.855314717
1159	2.854871078
1160	2.854443357
1161	2.8535256
1162	2.852251198
1163	2.85109502
1164	2.84912319
1165	2.847532203
1166	2.846315059
1167	2.845633019
1168	2.845382764
1169	2.844811226
1170	2.844133211
1171	2.843569173
1172	2.8433563
1173	2.840921634
1174	2.840578359
1175	2.839372268
1176	2.83884804
1177	2.838235323
1178	2.836671713
1179	2.83634605
1180	2.835539377
1181	2.83535372
1182	2.834254061
1183	2.833165507
1184	2.831931231
1185	2.831165398
1186	2.830819316
1187	2.8304751
1188	2.828919526
1189	2.828594471
1190	2.828172791
1191	2.827641975
1192	2.826630848
1193	2.824620257
1194	2.823830344
1195	2.823165089
1196	2.82279867
1197	2.822305325
1198	2.821657506
1199	2.820970817
1200	2.82077303
1201	2.818720373
1202	2.818575521
1203	2.817802886
1204	2.816981212
1205	2.816367555
1206	2.815327016
1207	2.814953656
1208	2.813698983
1209	2.813167408
1210	2.811771579
1211	2.810380078
1212	2.809651531
1213	2.808118567
1214	2.807511504
1215	2.806776123
1216	2.805820191
1217	2.804693803
1218	2.804299588
1219	2.803533745
1220	2.802551644
1221	2.80095764
1222	2.800491054
1223	2.800049279
1224	2.799896422
1225	2.799627203
1226	2.799310474
1227	2.797952016
1228	2.797437885
1229	2.796893548
1230	2.796477749
1231	2.795534938
1232	2.794622871
1233	2.793805167
1234	2.793216327
1235	2.792390738
1236	2.79172788
1237	2.79131124
1238	2.790520858
1239	2.78921816
1240	2.788343256
1241	2.787486783
1242	2.786680997
1243	2.786241816
1244	2.785415737
1245	2.784483524
1246	2.783544914
1247	2.782769408
1248	2.782518493
1249	2.781834883
1250	2.781382513
1251	2.780971254
1252	2.780454837
1253	2.77984686
1254	2.77923556
1255	2.778715729
1256	2.778574563
1257	2.777916839
1258	2.777436194
1259	2.777082353
1260	2.776567675
1261	2.776083112
1262	2.775039363
1263	2.774750345
1264	2.773675873
1265	2.772870765
1266	2.772160743
1267	2.771699564
1268	2.771200956
1269	2.770892674
1270	2.770243651
1271	2.769230194
1272	2.768592253
1273	2.768209392
1274	2.766988695
1275	2.765606796
1276	2.764800455
1277	2.764529503
1278	2.763863317
1279	2.762267051
1280	2.761083454
1281	2.760575695
1282	2.759501293
1283	2.758018263
1284	2.75697621
1285	2.755716812
1286	2.755032038
1287	2.754105717
1288	2.752980718
1289	2.751899385
1290	2.751565634
1291	2.750531435
1292	2.749556968
1293	2.749328937
1294	2.749009961
1295	2.748170854
1296	2.747167973
1297	2.746548108
1298	2.745953105
1299	2.745072749
1300	2.744530807
1301	2.744240761
1302	2.743239732
1303	2.742545118
1304	2.741578928
1305	2.741470426
1306	2.740650563
1307	2.73954075
1308	2.739337935
1309	2.739000424
1310	2.738372767
1311	2.737385989
1312	2.73696203
1313	2.735929613
1314	2.735860091
1315	2.73572145
1316	2.735159366
1317	2.734441145
1318	2.733741232
1319	2.733094873
1320	2.732326341
1321	2.731750893
1322	2.731184372
1323	2.730666641
1324	2.730411997
1325	2.729893251
1326	2.729100832
1327	2.72830452
1328	2.728096893
1329	2.727426032
1330	2.727112242
1331	2.726889062
1332	2.726681728
1333	2.725832037
1334	2.724852338
1335	2.724669925
1336	2.723884481
1337	2.723292763
1338	2.72290132
1339	2.722509162
1340	2.721488505
1341	2.720969154
1342	2.720492599
1343	2.720120543
1344	2.719433134
1345	2.718758038
1346	2.717607237
1347	2.716875935
1348	2.715685665
1349	2.715007662
1350	2.714598542
1351	2.714137224
1352	2.71372125
1353	2.712675531
1354	2.7118468
1355	2.711449837
1356	2.711325417
1357	2.710946067
1358	2.710431311
1359	2.708735442
1360	2.707452525
1361	2.705854478
1362	2.70514066
1363	2.704310446
1364	2.703514306
1365	2.702919495
1366	2.702556402
1367	2.702425028
1368	2.701593062
1369	2.700900592
1370	2.700713028
1371	2.700441939
1372	2.700140589
1373	2.699195308
1374	2.698547543
1375	2.697914377
1376	2.697038088
1377	2.696944759
1378	2.696131024
1379	2.695276406
1380	2.694668712
1381	2.694205895
1382	2.692915449
1383	2.692678866
1384	2.69221336
1385	2.691707306
1386	2.691544079
1387	2.691352935
1388	2.690650204
1389	2.690370712
1390	2.688821923
1391	2.688527398
1392	2.688013371
1393	2.687579565
1394	2.687082278
1395	2.686898666
1396	2.686653499
1397	2.686056792
1398	2.685816002
1399	2.685231835
1400	2.684615957
1401	2.684501082
1402	2.683468942
1403	2.683239155
1404	2.682384012
1405	2.681887165
1406	2.680474761
1407	2.680310091
1408	2.680054193
1409	2.679766963
1410	2.679461596
1411	2.679078743
1412	2.678390875
1413	2.678299917
1414	2.677762864
1415	2.677288357
1416	2.676736861
1417	2.675962697
1418	2.675275938
1419	2.675048887
1420	2.674736632
1421	2.674283406
1422	2.673305442
1423	2.673173825
1424	2.672451191
1425	2.672161843
1426	2.671130867
1427	2.670583773
1428	2.670144889
1429	2.669653619
1430	2.669286438
1431	2.66832225
1432	2.667847978
1433	2.667644663
1434	2.667371867
1435	2.666922577
1436	2.666044841
1437	2.665629081
1438	2.665184972
1439	2.664494331
1440	2.663796098
1441	2.663047759
1442	2.661904129
1443	2.661084079
1444	2.660083449
1445	2.659723473
1446	2.659294411
1447	2.659100848
1448	2.658759458
1449	2.65797074
1450	2.657333569
1451	2.656606011
1452	2.655874234
1453	2.655129287
1454	2.654629355
1455	2.654486311
1456	2.6542664
1457	2.653863917
1458	2.653746258
1459	2.653582363
1460	2.652793907
1461	2.651813297
1462	2.651197506
1463	2.649884591
1464	2.649461944
1465	2.648343666
1466	2.647372244
1467	2.646746911
1468	2.646136878
1469	2.645157035
1470	2.644507023
1471	2.643901659
1472	2.643364647
1473	2.642132188
1474	2.641315968
1475	2.640865828
1476	2.640713247
1477	2.640079886
1478	2.639705025
1479	2.638841134
1480	2.637961734
1481	2.637485993
1482	2.636437298
1483	2.636235599
1484	2.635523083
1485	2.63529604
1486	2.634987098
1487	2.63445418
1488	2.633781076
1489	2.633508293
1490	2.633056396
1491	2.632566904
1492	2.631710346
1493	2.631279461
1494	2.63118165
1495	2.630628557
1496	2.630329172
1497	2.629512562
1498	2.628971416
1499	2.628564596
1500	2.627797504
1501	2.627614309
1502	2.627086535
1503	2.626522905
1504	2.625546367
1505	2.62514745
1506	2.624382273
1507	2.623836575
1508	2.623244068
1509	2.623068986
1510	2.621973602
1511	2.621554613
1512	2.621186588
1513	2.620415254
1514	2.620315543
1515	2.619727844
1516	2.61929
1517	2.618390186
1518	2.61791744
1519	2.617590333
1520	2.617128086
1521	2.616896145
1522	2.61664405
1523	2.616272269
1524	2.615877435
1525	2.615095583
1526	2.614211187
1527	2.613068077
1528	2.612844025
1529	2.612616881
1530	2.612259861
1531	2.61165581
1532	2.611565507
1533	2.61114829
1534	2.610987666
1535	2.61054924
1536	2.610208774
1537	2.609748386
1538	2.609015707
1539	2.608414155
1540	2.608193177
1541	2.607563755
1542	2.607347999
1543	2.606919735
1544	2.606768671
1545	2.606585958
1546	2.606380042
1547	2.606111864
1548	2.605955786
1549	2.604863094
1550	2.604179394
1551	2.604027843
1552	2.603893734
1553	2.603310183
1554	2.602618725
1555	2.602051343
1556	2.60183521
1557	2.601422118
1558	2.600939535
1559	2.60068084
1560	2.599861108
1561	2.59958314
1562	2.599282671
1563	2.598650043
1564	2.59803924
1565	2.597352082
1566	2.597225351
1567	2.596513541
1568	2.595915132
1569	2.595412342
1570	2.594923217
1571	2.594491385
1572	2.593939513
1573	2.593682096
1574	2.593014388
1575	2.592582246
1576	2.591505834
1577	2.590550994
1578	2.589853051
1579	2.58916294
1580	2.588701368
1581	2.588465637
1582	2.587717415
1583	2.587448927
1584	2.5869735
1585	2.5866679
1586	2.586345169
1587	2.585702777
1588	2.58534146
1589	2.584936151
1590	2.584695548
1591	2.584262981
1592	2.583733461
1593	2.583187908
1594	2.583017526
1595	2.582590484
1596	2.581651505
1597	2.581129125
1598	2.580809558
1599	2.580389963
1600	2.579789718
1601	2.579625608
1602	2.579285212
1603	2.578933172
1604	2.578713306
1605	2.578283877
1606	2.578009378
1607	2.577585732
1608	2.576681282
1609	2.576121335
1610	2.575849567
1611	2.575480503
1612	2.575210775
1613	2.575094675
1614	2.574666968
1615	2.574273073
1616	2.573878485
1617	2.573219374
1618	2.572976494
1619	2.572760162
1620	2.572462123
1621	2.571546814
1622	2.571460973
1623	2.570906623
1624	2.570594656
1625	2.570086119
1626	2.569610566
1627	2.569334562
1628	2.568862509
1629	2.568640682
1630	2.568326573
1631	2.567734244
1632	2.567556553
1633	2.566864074
1634	2.566351885
1635	2.56553258
1636	2.564925629
1637	2.564363758
1638	2.563922075
1639	2.563360673
1640	2.562988709
1641	2.562774602
1642	2.562206488
1643	2.561722193
1644	2.561133083
1645	2.560891965
1646	2.560561623
1647	2.560248527
1648	2.559727096
1649	2.559357065
1650	2.55865537
1651	2.557782209
1652	2.557463062
1653	2.557099549
1654	2.556968424
1655	2.556125111
1656	2.555522506
1657	2.555174898
1658	2.55410995
1659	2.553471209
1660	2.553182102
1661	2.552549805
1662	2.552273298
1663	2.551842736
1664	2.551132979
