iter	Passed	Remaining
585	9268	6547
586	9285	6533
587	9300	6516
588	9314	6499
589	9328	6482
590	9345	6467
591	9359	6450
592	9374	6434
593	9389	6417
594	9405	6401
595	9419	6385
596	9433	6368
597	9447	6351
598	9461	6334
599	9474	6316
600	9489	6299
601	9502	6282
602	9519	6267
603	9533	6250
604	9549	6235
605	9563	6218
606	9576	6200
607	9590	6183
608	9605	6166
609	9618	6149
610	9634	6133
611	9648	6117
612	9665	6101
613	9680	6085
614	9696	6069
615	9712	6054
616	9727	6038
617	9741	6021
618	9755	6004
619	9768	5987
620	9784	5971
621	9798	5954
622	9811	5937
623	9825	5920
624	9841	5904
625	9856	5888
626	9871	5872
627	9885	5855
628	9900	5839
629	9917	5824
630	9933	5808
631	9950	5793
632	9966	5778
633	9980	5761
634	9995	5745
635	10008	5728
636	10022	5711
637	10036	5694
638	10050	5677
639	10063	5660
640	10077	5643
641	10090	5626
642	10105	5610
643	10120	5594
644	10135	5578
645	10149	5561
646	10165	5546
647	10179	5529
648	10193	5513
649	10208	5496
650	10221	5479
651	10234	5462
652	10248	5446
653	10262	5429
654	10276	5412
655	10290	5396
656	10305	5380
657	10319	5363
658	10334	5347
659	10347	5330
660	10362	5314
661	10388	5303
662	10403	5288
663	10419	5272
664	10436	5257
665	10451	5241
666	10464	5224
667	10476	5206
668	10489	5189
669	10502	5172
670	10515	5156
671	10529	5139
672	10543	5123
673	10557	5106
674	10572	5090
675	10585	5073
676	10598	5056
677	10611	5039
678	10626	5023
679	10639	5006
680	10654	4990
681	10668	4974
682	10683	4958
683	10697	4942
684	10712	4926
685	10726	4909
686	10740	4893
687	10755	4877
688	10770	4861
689	10785	4845
690	10799	4829
691	10815	4813
692	10830	4797
693	10845	4781
694	10859	4765
695	10875	4750
696	10888	4733
697	10903	4717
698	10918	4701
699	10932	4685
700	10947	4669
701	10962	4653
702	10976	4637
703	10991	4621
704	11007	4605
705	11021	4589
706	11037	4574
707	11055	4559
708	11074	4545
709	11093	4531
710	11109	4515
711	11124	4499
712	11139	4483
713	11159	4470
714	11178	4455
715	11200	4442
716	11217	4427
717	11233	4412
718	11256	4399
719	11275	4384
720	11293	4370
721	11308	4354
722	11324	4338
723	11340	4323
724	11357	4308
725	11376	4293
726	11392	4278
727	11411	4263
728	11427	4248
729	11445	4233
730	11462	4218
731	11479	4202
732	11495	4187
733	11511	4171
734	11528	4156
735	11549	4142
736	11566	4127
737	11585	4112
738	11607	4099
739	11632	4087
740	11655	4074
741	11673	4058
742	11690	4043
743	11711	4029
744	11728	4014
745	11745	3999
746	11762	3983
747	11778	3968
748	11796	3953
749	11818	3939
750	11840	3925
751	11861	3911
752	11876	3895
753	11895	3880
754	11917	3867
755	11936	3852
756	11953	3836
757	11972	3822
758	11991	3807
759	12011	3793
760	12029	3777
761	12047	3763
762	12064	3747
763	12081	3731
764	12097	3716
765	12113	3700
766	12130	3685
767	12151	3670
768	12171	3656
769	12190	3641
770	12207	3625
771	12226	3610
772	12241	3594
773	12261	3580
774	12283	3566
775	12301	3550
776	12321	3536
777	12339	3520
778	12355	3505
779	12372	3489
780	12388	3473
781	12407	3459
782	12427	3444
783	12445	3428
784	12463	3413
785	12480	3398
786	12497	3382
787	12518	3367
788	12536	3352
789	12554	3337
790	12577	3323
791	12601	3309
792	12622	3294
793	12644	3280
794	12664	3265
795	12681	3250
796	12699	3234
797	12716	3219
798	12738	3204
799	12755	3188
800	12775	3174
801	12792	3158
802	12814	3143
803	12833	3128
804	12853	3113
805	12872	3098
806	12888	3082
807	12903	3066
808	12921	3050
809	12937	3034
810	12956	3019
811	12974	3003
812	12991	2988
813	13007	2972
814	13024	2956
815	13040	2940
816	13058	2925
817	13078	2909
818	13097	2894
819	13115	2878
820	13133	2863
821	13151	2847
822	13172	2832
823	13193	2818
824	13223	2804
825	13243	2789
826	13263	2774
827	13278	2758
828	13299	2743
829	13319	2728
830	13338	2712
831	13356	2696
832	13374	2681
833	13390	2665
834	13411	2650
835	13429	2634
836	13448	2619
837	13466	2603
838	13486	2587
839	13504	2572
840	13523	2556
841	13545	2541
842	13563	2525
843	13582	2510
844	13601	2494
845	13622	2479
846	13639	2463
847	13657	2448
848	13678	2432
849	13703	2418
850	13724	2402
851	13745	2387
852	13771	2373
853	13786	2357
854	13803	2341
855	13819	2324
856	13839	2309
857	13858	2293
858	13875	2277
859	13894	2261
860	13915	2246
861	13933	2230
862	13954	2215
863	13974	2199
864	13992	2183
865	14009	2167
866	14029	2152
867	14045	2135
868	14062	2119
869	14080	2103
870	14099	2088
871	14116	2072
872	14135	2056
873	14151	2040
874	14177	2025
875	14199	2009
876	14226	1995
877	14249	1980
878	14267	1964
879	14284	1947
880	14303	1931
881	14320	1915
882	14340	1900
883	14357	1884
884	14376	1868
885	14395	1852
886	14410	1835
887	14428	1819
888	14448	1803
889	14464	1787
890	14479	1771
891	14496	1755
892	14516	1739
893	14534	1723
894	14549	1706
895	14566	1690
896	14583	1674
897	14601	1658
898	14619	1642
899	14640	1626
900	14657	1610
901	14677	1594
902	14695	1578
903	14715	1562
904	14734	1546
905	14752	1530
906	14769	1514
907	14789	1498
908	14808	1482
909	14828	1466
910	14846	1450
911	14864	1434
912	14884	1418
913	14903	1402
914	14924	1386
915	14940	1370
916	14960	1354
917	14977	1337
918	14995	1321
919	15015	1305
920	15036	1289
921	15052	1273
922	15073	1257
923	15092	1241
924	15111	1225
925	15127	1208
926	15148	1192
927	15171	1177
928	15190	1160
929	15209	1144
930	15229	1128
931	15251	1112
932	15266	1096
933	15282	1079
934	15299	1063
935	15313	1047
936	15330	1030
937	15344	1014
938	15360	997
939	15375	981
940	15391	965
941	15407	948
942	15434	932
943	15449	916
944	15466	900
945	15493	884
946	15511	868
947	15527	851
948	15542	835
949	15556	818
950	15572	802
951	15586	785
952	15601	769
953	15627	753
954	15644	737
955	15660	720
956	15676	704
957	15690	687
958	15704	671
959	15722	655
960	15738	638
961	15753	622
962	15770	605
963	15785	589
964	15799	573
965	15813	556
966	15828	540
967	15843	523
968	15859	507
969	15874	490
970	15888	474
971	15903	458
972	15917	441
973	15931	425
974	15946	408
975	15961	392
976	15978	376
977	15993	359
978	16007	343
979	16021	326
980	16034	310
981	16048	294
982	16064	277
983	16083	261
984	16105	245
985	16121	228
986	16138	212
987	16161	196
988	16179	179
989	16197	163
990	16221	147
991	16242	130
992	16258	114
993	16275	98
994	16292	81
995	16310	65
996	16329	49
997	16345	32
998	16362	16
999	16379	0
