iter	Logloss
0	0.488777872
1	0.3577997647
2	0.2742374114
3	0.2184313172
4	0.1838522562
5	0.1588960724
6	0.1434795718
7	0.1320164198
8	0.1218816815
9	0.1129549135
10	0.1077483043
11	0.1029087083
12	0.09792321494
13	0.09450001008
14	0.09053326732
15	0.0878210173
16	0.08552860011
17	0.08350160736
18	0.08174347096
19	0.07976205346
20	0.07752564336
21	0.07619808225
22	0.07520680527
23	0.0745134078
24	0.07365628041
25	0.07280307447
26	0.07203475568
27	0.07082993744
28	0.06977977419
29	0.06812830993
30	0.06723348247
31	0.06658027395
32	0.06589792155
33	0.06523858705
34	0.06489054184
35	0.06440093758
36	0.06343664722
37	0.06242022461
38	0.06158093073
39	0.06091579985
40	0.0600380734
41	0.05925878451
42	0.05885863524
43	0.05827166563
44	0.0575183864
45	0.05688586628
46	0.05631336495
47	0.05575834203
48	0.05522343883
49	0.05475548072
50	0.05432207011
51	0.05374108541
52	0.05336986006
53	0.05300248437
54	0.05241989459
55	0.05201458344
56	0.05169522126
57	0.05128704355
58	0.05108182989
59	0.05081945359
60	0.05058009537
61	0.05026248322
62	0.04973396722
63	0.0494914431
64	0.04896735211
65	0.04848934956
66	0.04793292577
67	0.04783412135
68	0.04704910398
69	0.0466637552
70	0.0464051595
71	0.04614432175
72	0.04586864907
73	0.04542460928
74	0.04506859322
75	0.0447417187
76	0.0442054856
77	0.04380073506
78	0.04338196761
79	0.04321661335
80	0.04248163301
81	0.0418438386
82	0.04145624873
83	0.04116899476
84	0.04047302808
85	0.0400347088
86	0.03954233951
87	0.03910840865
88	0.03866727659
89	0.03814853355
90	0.03782433746
91	0.03754217058
92	0.03710976152
93	0.03669016437
94	0.03640355273
95	0.03601539515
96	0.0355752396
97	0.03535317434
98	0.03468593551
99	0.03445301035
100	0.03416776313
101	0.0336585901
102	0.03322591228
103	0.03283134485
104	0.03239107798
105	0.03199352413
106	0.03169236579
107	0.03129808808
108	0.03082461524
109	0.03044851577
110	0.02991746398
111	0.02947410303
112	0.02927232387
113	0.02908831481
114	0.02864958721
115	0.02838767188
116	0.02808289091
117	0.02769773176
118	0.02753601699
119	0.02724818626
120	0.02708605962
121	0.02677867975
122	0.02668065976
123	0.0263893435
124	0.02591860744
125	0.02573381931
126	0.02533767245
127	0.02524321465
128	0.02490757094
129	0.02449038696
130	0.02432919128
131	0.02419241963
132	0.02401885151
133	0.02392225963
134	0.02375418326
135	0.02369253284
