iter	Logloss
121	0.357839369
122	0.3575070952
123	0.35715895
124	0.356503303
125	0.3559570764
126	0.3555353859
127	0.3551324879
128	0.354554201
129	0.3540423949
130	0.3537099027
131	0.3532863038
132	0.3529818614
133	0.3521593427
134	0.3518861921
135	0.3515246671
136	0.3511272426
137	0.3508705427
138	0.3506034998
139	0.3500348984
140	0.3499855439
141	0.3496829673
142	0.349295543
143	0.3488560534
144	0.3484268982
145	0.3481850038
146	0.347767491
147	0.3476278137
148	0.3474701138
149	0.3471491385
150	0.3466861069
151	0.3463204308
152	0.3460884113
153	0.3456587544
154	0.3453524137
155	0.3450706666
156	0.3444622834
157	0.3442104057
158	0.3439179141
159	0.3436338569
160	0.3433227074
161	0.3430353208
162	0.342757672
163	0.3423948202
164	0.3419341204
165	0.3416367546
166	0.3414106891
167	0.3410113413
168	0.3407802266
169	0.3404567332
170	0.3400323535
171	0.3397419197
172	0.3393883743
173	0.3392492534
174	0.3389146286
175	0.3384545204
176	0.3381943068
177	0.3378865382
178	0.3376956774
179	0.3373571902
180	0.337080375
181	0.3368629849
182	0.3367285854
183	0.3364362312
184	0.3362212201
185	0.3360649724
186	0.3358389076
187	0.335564373
188	0.3350705462
189	0.3349929382
190	0.3348824451
191	0.3345571261
192	0.3343156667
193	0.3340945153
194	0.333765506
195	0.3336088382
196	0.3332739633
197	0.332947889
198	0.3326361266
199	0.3323470968
200	0.3321348163
201	0.3317962693
202	0.3315662336
203	0.331436637
204	0.3313031982
205	0.3308912972
206	0.3308467939
207	0.330619951
208	0.3303735386
209	0.330167176
210	0.3296930721
211	0.3295503818
212	0.3293651735
213	0.3292025834
214	0.3290493083
215	0.3287888634
216	0.3285234165
217	0.328237278
218	0.3279683431
219	0.3276469848
220	0.3271292328
221	0.3269495063
222	0.326821262
223	0.3267083243
224	0.3266378877
225	0.3264965561
226	0.3263865073
227	0.3263665547
228	0.3261678641
229	0.326135122
230	0.3259080456
231	0.3256643046
232	0.3255463752
233	0.3254631436
234	0.3249723656
235	0.3248157444
236	0.3246014834
237	0.324379826
238	0.3242005404
239	0.3241153349
240	0.3238290404
241	0.3238035568
242	0.3237290918
243	0.3236381769
244	0.3235381767
245	0.3232950766
246	0.3231858775
247	0.3229111016
248	0.3227628392
249	0.3225084603
250	0.3223262325
251	0.3219859597
252	0.3217994028
253	0.3215089117
254	0.3214189935
255	0.3213382963
256	0.3212609116
257	0.3210325925
258	0.320851692
259	0.3208503296
260	0.320763204
261	0.3205411177
262	0.3204416708
263	0.3202734102
264	0.3201393185
265	0.3199507737
266	0.3197834534
267	0.3196744689
268	0.319667815
269	0.3195916418
270	0.319576329
271	0.3194198289
272	0.3193534386
273	0.3192165721
274	0.3190850078
275	0.3190098333
276	0.3187080311
277	0.3185229526
278	0.3182629095
279	0.3182069494
280	0.3181316291
281	0.3179982384
282	0.3178125233
283	0.3175115666
284	0.3172174516
285	0.3169494687
286	0.3168699806
287	0.316719072
288	0.3166056238
289	0.316422188
290	0.3163577361
291	0.3162978499
292	0.3161654418
293	0.3159929986
294	0.3158124419
295	0.3156533507
296	0.3154185663
297	0.3152974497
298	0.3151922403
299	0.3149005392
300	0.3147737604
301	0.3146508203
302	0.3144323936
303	0.3142622103
304	0.3141572407
305	0.314018097
306	0.3139634436
307	0.3138285104
308	0.3137076607
309	0.3135183981
310	0.3133772572
311	0.3132913866
312	0.3131755663
313	0.3131400078
314	0.3130987749
315	0.3129842663
316	0.312887345
317	0.3127907606
318	0.3126423308
319	0.3125417423
320	0.3124309089
321	0.3123871786
322	0.3122444685
323	0.3119944524
324	0.3119223672
325	0.3118031613
326	0.3116810595
327	0.3116394377
328	0.3115339696
329	0.3115141273
330	0.311349809
331	0.3112456329
332	0.3111893064
333	0.31105337
334	0.311048082
335	0.3110050474
336	0.3108732765
337	0.3108534471
338	0.31082619
339	0.3105171281
340	0.3103867149
341	0.3102331454
342	0.3101452794
343	0.3100172745
344	0.3099161711
345	0.3098068824
346	0.3097006257
347	0.3095819592
348	0.3094803106
349	0.3093821744
350	0.3093575643
351	0.3092687628
352	0.3091148584
353	0.3090609347
354	0.3089358931
355	0.3088394839
356	0.3086585711
357	0.3085313146
358	0.3084326666
359	0.3083434398
360	0.3082162378
361	0.3080941031
362	0.3080893913
363	0.3080848208
364	0.3079423454
365	0.3078083766
366	0.3076312124
367	0.3076123843
368	0.3074276578
369	0.3073312606
370	0.3073218308
371	0.3072075772
372	0.3071588365
373	0.3070626248
374	0.3069549999
375	0.306914337
376	0.3067911522
377	0.306540426
378	0.3065088167
379	0.3063597142
380	0.3063385997
381	0.3062339436
382	0.3059982149
383	0.3057951537
384	0.305740272
385	0.3056694981
386	0.3055817602
387	0.3054696973
388	0.3054251068
389	0.305258338
390	0.3051313311
391	0.305093999
392	0.3047359052
393	0.3045849666
394	0.3045018612
395	0.3044976865
396	0.3044389677
397	0.3043717029
398	0.3043255582
399	0.3042653667
400	0.3042438066
401	0.3042301979
402	0.3041283503
403	0.3039054876
404	0.3037965613
405	0.3036583316
406	0.3035907738
407	0.3034945804
408	0.303388932
409	0.3033375787
410	0.3031793907
411	0.3030592761
412	0.3030112992
413	0.3028878666
414	0.3027595096
415	0.3027518345
416	0.3026347459
417	0.3025245454
418	0.3024540455
419	0.3023233104
420	0.3021010906
421	0.3019477599
422	0.3019366679
423	0.3017980601
424	0.3017292982
425	0.3016715994
426	0.3015797717
427	0.3015270594
428	0.3015242485
429	0.3015242449
430	0.3013959649
431	0.3013433223
432	0.3012496997
433	0.3011078193
434	0.3009781854
435	0.3008778007
436	0.3007326663
437	0.3006607264
438	0.3005836648
439	0.3005102133
440	0.3003874362
441	0.3002833075
442	0.3001066037
443	0.2999204091
444	0.2998332555
445	0.2996357147
446	0.2994863447
447	0.2994057576
448	0.2992212128
449	0.2990503274
450	0.2987648312
451	0.2986481148
452	0.2985238964
453	0.2983122825
454	0.2982041104
455	0.2981362527
456	0.2980250838
457	0.2979308093
458	0.2977461543
459	0.2975476729
460	0.2973143094
461	0.2969373458
462	0.2968747688
463	0.2968581631
464	0.2967804239
465	0.2966994445
466	0.2964574086
467	0.2962337515
468	0.2959583521
469	0.2958853049
470	0.2957244707
471	0.2956935936
472	0.2955616728
473	0.2955351324
474	0.2954124112
475	0.2953034667
476	0.2952411978
477	0.2950075526
478	0.294997879
479	0.2949664551
480	0.2949440961
481	0.294790484
482	0.2946228185
483	0.2944612821
484	0.2944192849
485	0.2943912699
486	0.294302357
487	0.2942037437
488	0.2941720518
489	0.293988071
490	0.2938439209
491	0.2937749867
492	0.2936302209
493	0.2935650512
494	0.2934090588
495	0.293324242
496	0.29318159
497	0.29300796
498	0.292914221
499	0.2928763821
500	0.2926942318
501	0.2924845492
502	0.2924028794
503	0.2923582556
504	0.2921382311
505	0.2920424638
506	0.2918982377
507	0.2918386605
508	0.2916873431
509	0.2915574621
510	0.2915090972
511	0.2913660749
512	0.2912044889
513	0.2910977158
514	0.2910668204
515	0.290959393
516	0.2909430832
517	0.290806632
518	0.2906651878
519	0.2905403006
520	0.2903976628
521	0.2903361701
522	0.2902982508
523	0.290182465
524	0.2900087357
525	0.2899057458
526	0.2897599163
527	0.2896932095
528	0.2895484477
529	0.2895142407
530	0.2893783064
531	0.2892565789
532	0.2890569376
533	0.2888503908
534	0.2886807838
535	0.2885085275
536	0.2882775051
537	0.2882370338
538	0.2881658158
539	0.2880931677
540	0.2880476572
541	0.2879491244
542	0.2879270334
543	0.2877815499
544	0.2877061143
545	0.2875696189
546	0.2874571826
547	0.2873748734
548	0.287269561
549	0.2871922248
550	0.2870760986
551	0.286838816
552	0.2868052151
553	0.2867413603
554	0.2867319963
555	0.2867075621
556	0.2866475313
557	0.2865116935
558	0.2864380956
559	0.286264273
560	0.2861180181
561	0.2860745325
562	0.2860191441
563	0.2858817398
564	0.2856684109
565	0.2854911495
566	0.2853932093
567	0.2853610359
568	0.2852755278
569	0.2852305049
570	0.2852216293
571	0.2852048872
572	0.2851777588
573	0.2851595455
574	0.2849965989
575	0.2849156623
576	0.2849047961
577	0.2848723453
578	0.2847912172
579	0.2847851377
580	0.2847049793
581	0.2845955395
582	0.2844576088
583	0.2842761822
584	0.2841790583
585	0.2841604137
586	0.2840988741
587	0.2840289988
588	0.2839007235
589	0.2838318816
590	0.2838036094
591	0.2836680374
592	0.2836198676
593	0.2834812327
594	0.2833899969
595	0.2833226377
596	0.2832736226
597	0.2831283601
598	0.2830139296
599	0.282964766
600	0.2828490509
601	0.2827602888
602	0.2825411976
603	0.2825152158
604	0.2824396453
605	0.282322133
606	0.282175111
607	0.282032543
608	0.2818279988
609	0.2818085409
610	0.2817009455
611	0.2815659231
612	0.2814166605
613	0.2813792628
614	0.2811591374
615	0.2810801973
616	0.2810552682
617	0.2809884399
618	0.2809185177
619	0.2807903819
620	0.2807127153
621	0.2805016773
622	0.2804834331
623	0.2804757589
624	0.2804143717
625	0.2803646177
626	0.2803253134
627	0.2801981899
628	0.2801541548
629	0.2799852581
630	0.2798957471
631	0.2796911562
632	0.2795856589
633	0.2794461852
634	0.2792669068
635	0.2789449973
636	0.2788954393
637	0.2788434769
638	0.2787362125
639	0.2786056646
640	0.2785759014
641	0.2784598196
642	0.2784123831
643	0.278381102
644	0.2783273426
645	0.2783168148
646	0.2782217025
647	0.278067097
648	0.2779785473
649	0.2778890827
650	0.2777906201
651	0.2777887504
652	0.2777082313
653	0.2776694545
654	0.2776417375
655	0.2774888245
656	0.2774015181
657	0.2772929949
658	0.2772775094
659	0.2772523985
660	0.2770539935
661	0.2769444358
662	0.2769287947
663	0.2769257306
664	0.2768738971
665	0.2768667108
666	0.2767980978
667	0.27664966
668	0.2765576357
669	0.276518589
670	0.2763848532
671	0.2762704545
672	0.276263197
673	0.2762212923
674	0.2761485097
675	0.275995055
676	0.2758398208
677	0.2756911901
678	0.2756544682
679	0.275592352
680	0.2755717445
681	0.2754884821
682	0.275470553
683	0.2753763302
684	0.2753225235
685	0.2751982067
686	0.2751963937
687	0.2751442427
688	0.2749474463
689	0.2749172786
690	0.2748926876
691	0.2748520545
692	0.2747676598
693	0.2747662081
694	0.2747215463
695	0.2747128978
696	0.2745405572
697	0.2744878816
698	0.2743988616
699	0.2742766731
700	0.2742694587
701	0.2741311762
702	0.2741170993
703	0.2740391445
704	0.2740169895
705	0.2739992078
706	0.2738890749
707	0.273827471
708	0.2738158785
709	0.273787218
710	0.2737035039
711	0.2735081551
712	0.2733101989
713	0.2731870975
714	0.2730679395
715	0.2729646959
716	0.272837488
717	0.2726697114
718	0.2725475003
719	0.272467155
720	0.272389006
721	0.2721919785
722	0.2720499609
723	0.2719102441
724	0.2719080097
725	0.2717168718
726	0.2716962718
727	0.2716565131
728	0.271568462
729	0.271472867
730	0.2713558698
731	0.2713321172
732	0.2712279487
733	0.2712030603
734	0.2710961373
735	0.2709651393
736	0.2708752729
737	0.2708623363
738	0.2707022049
739	0.2706734329
740	0.270550388
741	0.2704745747
742	0.2704682329
743	0.270406538
744	0.2703783511
745	0.2702734463
746	0.2701629173
747	0.2699891763
748	0.2699617391
749	0.2698593675
750	0.2697643694
751	0.2697521099
752	0.2697483138
753	0.269618076
754	0.2694553837
755	0.2694517199
756	0.2694327629
757	0.2692764679
758	0.2691483805
759	0.2691398692
760	0.2690722498
761	0.2689666929
762	0.2688563782
763	0.2688535438
764	0.2688261215
765	0.2687126313
766	0.2686872345
767	0.2686033097
768	0.268487617
769	0.2684779927
770	0.2683978443
771	0.2681812852
772	0.2680444951
773	0.2680200351
774	0.2680146145
775	0.2679593192
776	0.2678504379
777	0.2677591699
778	0.2677494817
779	0.2676516545
780	0.2676302764
781	0.2675294395
782	0.2674221539
783	0.2673103145
784	0.2671931662
785	0.2671866919
786	0.2671468454
787	0.2670841322
788	0.2669301993
789	0.2668091493
790	0.2667832303
791	0.266779966
792	0.2667184854
793	0.2665743511
794	0.2665676967
795	0.2664054528
796	0.2663908772
797	0.2663784703
798	0.2663748341
799	0.266276825
800	0.2661927278
801	0.2661398017
802	0.2660314396
803	0.2658818205
804	0.2657135065
805	0.265661693
806	0.2655423566
807	0.2655097693
808	0.2654470132
809	0.2653714202
810	0.2653575551
811	0.2652700781
812	0.2651589234
813	0.2650294654
814	0.2649037408
815	0.2647939768
816	0.2647241531
817	0.2646906398
818	0.2646215311
819	0.264524231
820	0.2645108407
821	0.2643397314
822	0.2642844127
823	0.2642818861
824	0.2642441177
825	0.2640951526
826	0.2640873063
827	0.2639621324
828	0.2638707984
829	0.263793155
830	0.2637539516
831	0.2636138807
832	0.263541592
833	0.2634147385
834	0.2633639691
835	0.2633527981
836	0.2632707955
837	0.2632088546
838	0.2631577018
839	0.2630698058
840	0.2629566815
841	0.2629451743
842	0.2628733943
843	0.2626156912
844	0.2625276765
845	0.2623897506
846	0.262267383
847	0.2620760183
848	0.2619279136
849	0.2618421146
850	0.2616685188
851	0.2615030832
852	0.2613743142
853	0.2613685157
854	0.2612744876
855	0.2612558999
856	0.2611103162
857	0.261022587
858	0.2609468898
859	0.2609440763
860	0.2609000298
861	0.2608005695
862	0.2606497923
863	0.2604978533
864	0.2604182081
865	0.2603025804
866	0.260227111
867	0.2602064782
868	0.2601831596
869	0.2600400211
870	0.2600176194
871	0.2598779216
872	0.259870786
873	0.2597469141
874	0.2596694643
875	0.2595697555
876	0.259541491
877	0.2594474572
878	0.2594332829
879	0.2592593146
880	0.259234061
881	0.259202944
882	0.2592006684
883	0.2591777386
884	0.2591570124
885	0.259064916
886	0.2589520981
887	0.2589489484
888	0.2588581001
889	0.2588387513
890	0.2587551352
891	0.2587388045
892	0.2586068483
893	0.2584971369
894	0.2584851703
895	0.2584336475
896	0.2582829764
897	0.2581656259
898	0.258074357
899	0.257926265
900	0.2578265164
901	0.2576975279
902	0.2575944407
903	0.2575392452
904	0.2573843343
905	0.2573084347
906	0.2572120103
907	0.2570726421
908	0.2570215113
909	0.2569129953
910	0.2569077994
911	0.256903733
912	0.2568664841
913	0.2568386652
914	0.2567534604
915	0.2566672187
916	0.2566066033
917	0.2565719569
918	0.2565381751
919	0.2564097296
920	0.2562478678
921	0.2561858613
922	0.2560849373
923	0.2559893405
924	0.2558662704
925	0.2558367219
926	0.2556071042
927	0.2555057264
928	0.2554817205
929	0.2554199044
930	0.2553101175
931	0.2551577888
932	0.2551134279
933	0.2550514952
934	0.254967569
935	0.2548467079
936	0.254782754
937	0.2546383112
938	0.2545430736
939	0.2544694202
940	0.2544513662
941	0.2543206737
942	0.2542240232
943	0.2541310792
944	0.2540845877
945	0.2539601006
946	0.2537829594
947	0.2537611369
948	0.2536535274
949	0.2534815068
950	0.2534125704
951	0.253290523
952	0.2531545555
953	0.253088812
954	0.2529695299
955	0.2529173625
956	0.2528019783
957	0.2527088905
958	0.252646172
959	0.2526352928
960	0.2525409709
961	0.2522853757
962	0.252193711
963	0.2521304162
964	0.2520205534
965	0.2520044619
966	0.2519250078
967	0.2517808185
968	0.2517176142
969	0.2517044261
970	0.2516192578
971	0.2515893822
972	0.2515474127
973	0.2514599102
974	0.2514466153
975	0.2514303772
976	0.2513009125
977	0.2512332504
978	0.251175245
979	0.2511506312
980	0.2510719946
981	0.250979665
982	0.2508615264
983	0.2507072951
984	0.250595857
985	0.2505642754
986	0.2504668756
987	0.2503662602
988	0.250242272
989	0.2502258385
990	0.2501834789
991	0.2501077303
992	0.2500938412
993	0.2499953961
994	0.2498701908
995	0.2498257544
996	0.2497966007
997	0.2497708775
998	0.2497398533
999	0.2496029964
1000	0.2494938628
1001	0.2494030652
1002	0.2493221455
1003	0.2491934249
1004	0.2491700995
1005	0.2491164714
1006	0.2490324304
1007	0.2489822052
1008	0.2489154434
1009	0.2488975477
1010	0.2488379276
1011	0.2487797417
1012	0.2486001914
1013	0.2485235647
1014	0.2484433763
1015	0.2484303295
1016	0.2483034406
1017	0.2482143096
1018	0.2481198998
1019	0.2480015632
1020	0.2478441039
1021	0.2477868389
1022	0.2477012999
1023	0.2475624026
1024	0.2475437461
1025	0.2474331124
1026	0.2473299278
1027	0.2472850769
1028	0.2472628706
1029	0.2472035115
1030	0.2471687287
1031	0.2471582222
1032	0.2470680346
1033	0.2470509496
1034	0.2470279514
1035	0.2469084298
1036	0.2468429072
1037	0.2467861142
1038	0.246776899
1039	0.2467146248
1040	0.2465240814
1041	0.2464835355
1042	0.2463320122
1043	0.2462020745
1044	0.2460441096
1045	0.2459457703
1046	0.2458535733
1047	0.2457211988
1048	0.2456855543
1049	0.2456709002
1050	0.2456252883
1051	0.2456110358
1052	0.2455452914
1053	0.2454290603
1054	0.245321538
1055	0.245165884
1056	0.2450400464
1057	0.2450312624
1058	0.2449954256
1059	0.2449029826
1060	0.2447803917
1061	0.2447306833
1062	0.2446791891
1063	0.2445736506
1064	0.2444912029
1065	0.2443941536
1066	0.2442684404
1067	0.2441685614
1068	0.2440454506
1069	0.2440356964
1070	0.2439422211
1071	0.2438821932
1072	0.2438234218
1073	0.2436885418
1074	0.2436002167
1075	0.2434925534
1076	0.243426969
1077	0.2433432735
1078	0.2433268699
1079	0.2431967702
1080	0.2430910129
1081	0.2430779678
1082	0.2430195623
1083	0.2430133518
1084	0.2429121415
1085	0.2428867394
1086	0.2427474559
1087	0.242722117
1088	0.2426680141
1089	0.2426532272
1090	0.2425227827
1091	0.2424838041
1092	0.2424609376
1093	0.2423161315
1094	0.2422462148
1095	0.2421949791
1096	0.2421789491
1097	0.2420672822
1098	0.2419422288
1099	0.2418432123
1100	0.241825918
1101	0.2417785799
1102	0.2417376661
1103	0.241627227
1104	0.2415851974
1105	0.2415786165
1106	0.2414764298
1107	0.2414478744
1108	0.2412853368
1109	0.2411498236
1110	0.2410832865
1111	0.2410527374
1112	0.2409646177
1113	0.2408911415
1114	0.2407766803
1115	0.2406488117
1116	0.240578289
1117	0.2405539847
1118	0.2404908423
1119	0.240486395
1120	0.240378856
1121	0.2403305539
1122	0.2402797507
1123	0.2401984612
1124	0.2401125249
1125	0.2400055275
1126	0.2399547703
1127	0.2397377831
1128	0.2396479114
1129	0.239587123
1130	0.2395581587
1131	0.2394886285
1132	0.2393925297
1133	0.2393717099
1134	0.2393487166
1135	0.2393306328
1136	0.2392743257
1137	0.2392502455
1138	0.2392298461
1139	0.2391819852
1140	0.2391251905
1141	0.2389445308
1142	0.2387801276
1143	0.2387239554
1144	0.2385917837
1145	0.2385741122
1146	0.2384551222
1147	0.2383474643
1148	0.2382320444
1149	0.2382216954
1150	0.2381337609
1151	0.2380774776
1152	0.2380763557
1153	0.2379813244
1154	0.237967616
1155	0.2379011418
1156	0.2378826112
1157	0.2378707782
1158	0.237843537
1159	0.2377356641
1160	0.2376686263
1161	0.2376402305
1162	0.2375694332
1163	0.2375136361
1164	0.2374904068
1165	0.2374249927
1166	0.237341506
1167	0.2372946582
1168	0.2372348359
1169	0.2371287166
1170	0.2371190081
1171	0.236981552
1172	0.2369110428
1173	0.2368585605
1174	0.2368073375
1175	0.2366990904
1176	0.2366449314
1177	0.2366161496
1178	0.2364912416
1179	0.2364538659
1180	0.2363624775
1181	0.2363082488
1182	0.236194515
1183	0.2361707928
1184	0.2361027399
1185	0.2360085281
1186	0.2358993392
1187	0.2358498442
1188	0.23573722
1189	0.2357030363
1190	0.2356229111
1191	0.2355274277
1192	0.2355241624
1193	0.2354211213
1194	0.2352847515
1195	0.2352206181
1196	0.235197709
1197	0.2351245023
1198	0.2350699654
1199	0.235053975
1200	0.2349992978
1201	0.2349926215
1202	0.2349418977
1203	0.2348084066
1204	0.2347522292
1205	0.2347377628
1206	0.2346444661
1207	0.2346116335
1208	0.2345420026
1209	0.2344784284
1210	0.2343642042
1211	0.2342323473
1212	0.234157099
1213	0.2341203584
1214	0.234000908
1215	0.2339149552
1216	0.2338696637
1217	0.2338694837
1218	0.2337306643
1219	0.2336437419
1220	0.2335970222
1221	0.2335948168
1222	0.2335616111
1223	0.2335025822
1224	0.2333776598
1225	0.2333319373
1226	0.2332251236
1227	0.2331587516
1228	0.2331181065
1229	0.2330610181
1230	0.2330145003
1231	0.2329540638
1232	0.2329030064
1233	0.2328820645
1234	0.2328056393
1235	0.2326956714
1236	0.2326143144
1237	0.2325785156
1238	0.2324720644
1239	0.2323909864
1240	0.2323262336
1241	0.2322355304
1242	0.2321053913
1243	0.2320873802
1244	0.2320336585
1245	0.2319267368
1246	0.2318914086
1247	0.2318255253
1248	0.2317448568
1249	0.2316736428
1250	0.2315514275
1251	0.2313823141
1252	0.2312604625
1253	0.2312066298
1254	0.2311129507
1255	0.2310748255
1256	0.2310434509
1257	0.230812741
1258	0.2307057107
1259	0.2306971537
1260	0.2306862307
1261	0.2306021796
1262	0.2305773165
1263	0.2305562935
1264	0.2305049603
1265	0.2304226742
1266	0.2303308368
1267	0.2302075249
1268	0.2301519776
1269	0.2300800836
1270	0.230063137
1271	0.2299450878
1272	0.2297106851
1273	0.2296389392
1274	0.2295184519
1275	0.2294996173
1276	0.2294736242
1277	0.2294197318
1278	0.2293928488
1279	0.2293561054
1280	0.2292803749
1281	0.2292450939
1282	0.229206984
1283	0.229160731
1284	0.2290187009
1285	0.2289083334
1286	0.2287144518
1287	0.2286423997
1288	0.2284759082
1289	0.2284265173
1290	0.2283460973
1291	0.2282951742
1292	0.2281798579
1293	0.2281630828
1294	0.2281437677
1295	0.2281103091
1296	0.2280352847
1297	0.2279780062
1298	0.2279311896
1299	0.2278596898
1300	0.2278183174
1301	0.2277459126
1302	0.2276977944
1303	0.2275599186
1304	0.2274952896
1305	0.22749433
1306	0.2274908464
1307	0.2274000971
1308	0.2273947479
1309	0.2273508235
1310	0.2273498888
1311	0.2273011261
1312	0.2272176596
1313	0.2271702161
1314	0.2271228619
1315	0.2270428169
1316	0.2269573425
1317	0.2268838967
1318	0.2267802694
1319	0.2267040119
1320	0.2266276614
1321	0.2265705076
1322	0.2264897063
1323	0.2264202102
1324	0.2263988924
1325	0.2263480345
1326	0.2262799289
1327	0.2261851294
1328	0.2261469115
1329	0.2261188782
1330	0.2260132884
1331	0.2259246373
1332	0.2258912336
1333	0.2257835139
1334	0.2257343666
1335	0.225695108
1336	0.225615009
1337	0.2255500546
1338	0.2255104799
1339	0.2254754496
1340	0.225455441
1341	0.2253979489
1342	0.2253842557
1343	0.2253577359
1344	0.2252917965
1345	0.2252674425
1346	0.2251762832
1347	0.2250856565
1348	0.2250726631
1349	0.2250251679
1350	0.2249531662
1351	0.2249079142
1352	0.2248570574
1353	0.2247990804
1354	0.2247425791
1355	0.2246176421
1356	0.2245114618
1357	0.2244722946
1358	0.2244350348
1359	0.2244304599
1360	0.2242625344
1361	0.224144476
1362	0.2240901937
1363	0.2240060108
1364	0.2239824574
1365	0.2239258062
1366	0.2238946226
1367	0.2238839261
1368	0.2238418446
1369	0.223830717
1370	0.2237998835
1371	0.2237381488
1372	0.2236799361
1373	0.2236227434
1374	0.2234716522
1375	0.2234098143
1376	0.2232839308
1377	0.2232503736
1378	0.223172859
1379	0.2230961682
1380	0.2230547656
1381	0.2230292919
1382	0.2230147018
1383	0.2228678406
1384	0.2228416489
1385	0.2227637212
1386	0.2226515754
1387	0.2225612598
1388	0.2224594053
1389	0.2224246204
1390	0.2223848354
1391	0.2222999065
1392	0.2222646615
1393	0.2221684319
1394	0.2221391292
1395	0.2220980503
1396	0.2220145505
1397	0.2219206218
1398	0.2218453658
1399	0.2217011104
1400	0.2216130047
1401	0.2215414921
1402	0.2214515098
1403	0.221409532
1404	0.221383176
1405	0.2213321917
1406	0.2213061289
1407	0.2212830485
1408	0.2212653567
1409	0.2212096759
1410	0.2211712066
1411	0.2211220624
1412	0.221054132
1413	0.2209463723
1414	0.2208937561
1415	0.2207842907
1416	0.2206441931
1417	0.2205814977
1418	0.220551374
1419	0.2205208638
1420	0.2204329606
1421	0.2203682701
1422	0.2203472453
1423	0.2203234445
1424	0.220288307
1425	0.2202239273
1426	0.2201118671
1427	0.22010514
1428	0.2199721402
1429	0.2198929828
1430	0.2198693265
1431	0.2198202925
1432	0.2198124272
1433	0.219757733
1434	0.2196210665
1435	0.2195032096
1436	0.219451897
1437	0.2193895475
1438	0.2192886585
1439	0.2192885018
1440	0.2192437277
1441	0.2192407568
1442	0.2191948724
1443	0.2191465343
1444	0.2191189438
1445	0.2190452733
1446	0.2190368891
1447	0.218954984
1448	0.2189227267
1449	0.2188100954
1450	0.2186937348
1451	0.2186281816
1452	0.2185645888
1453	0.21851029
1454	0.2185028276
1455	0.2183609144
1456	0.2182667667
1457	0.2181853076
1458	0.2180991137
1459	0.2180359134
1460	0.2179445718
1461	0.2178879967
1462	0.21788224
1463	0.217838503
1464	0.2177816075
1465	0.2176352512
1466	0.2175481455
1467	0.2174277944
1468	0.217400259
1469	0.2173467848
1470	0.2172241008
1471	0.2171560637
1472	0.2171401617
1473	0.2171107468
1474	0.2170618777
1475	0.2170152639
1476	0.2169431817
1477	0.2168999591
1478	0.2168163888
1479	0.2167855933
1480	0.2167320034
1481	0.2166529729
1482	0.2165830911
1483	0.2165062022
1484	0.2164762109
1485	0.2164462979
1486	0.2163543439
1487	0.2163250051
1488	0.2162800949
1489	0.2161293914
1490	0.2160615112
1491	0.2160258348
1492	0.2158996252
1493	0.2157952404
1494	0.2156711
1495	0.215553079
1496	0.2154796816
1497	0.2153556305
1498	0.2153279463
1499	0.2152466747
1500	0.2152042494
1501	0.2151665065
1502	0.2151300038
1503	0.2150643455
1504	0.2150508661
1505	0.2150004526
1506	0.2149060978
1507	0.2148219307
1508	0.2147941396
1509	0.2147648772
1510	0.2147407812
1511	0.2147095036
1512	0.2146409492
1513	0.2146317162
