iter	Passed	Remaining
393	13432	71800
394	13474	71806
395	13508	71774
396	13538	71716
397	13580	71722
398	13620	71720
399	13656	71695
400	13690	71663
401	13718	71595
402	13758	71590
403	13790	71547
404	13827	71527
405	13860	71486
406	13903	71498
407	13939	71474
408	13978	71462
409	14027	71506
410	14067	71501
411	14107	71497
412	14146	71484
413	14176	71432
414	14215	71422
415	14255	71412
416	14291	71388
417	14325	71353
418	14356	71303
419	14392	71277
420	14420	71212
421	14461	71209
422	14492	71159
423	14519	71091
424	14548	71031
425	14579	70982
426	14611	70933
427	14642	70887
428	14680	70870
429	14723	70879
430	14762	70864
431	14798	70842
432	14831	70800
433	14859	70738
434	14896	70717
435	14934	70700
436	14978	70709
437	15017	70699
438	15057	70689
439	15102	70707
440	15154	70757
441	15192	70739
442	15242	70774
443	15291	70807
444	15348	70878
445	15389	70875
446	15417	70807
447	15459	70809
448	15495	70781
449	15531	70756
450	15561	70698
451	15595	70663
452	15635	70654
453	15663	70590
454	15695	70544
455	15725	70489
456	15754	70428
457	15782	70365
458	15817	70334
459	15858	70329
460	15892	70291
461	15924	70248
462	15952	70185
463	15986	70149
464	16028	70145
465	16066	70128
466	16102	70100
467	16132	70043
468	16168	70019
469	16203	69983
470	16241	69967
471	16274	69924
472	16310	69899
473	16342	69851
474	16381	69837
475	16415	69801
476	16457	69796
477	16498	69790
478	16544	69803
479	16580	69775
480	16614	69740
481	16645	69690
482	16680	69656
483	16722	69652
484	16755	69612
485	16796	69603
486	16835	69586
487	16873	69569
488	16909	69538
489	16939	69488
490	16972	69446
491	17013	69436
492	17051	69415
493	17087	69385
494	17118	69338
495	17159	69329
496	17190	69282
497	17221	69231
498	17255	69193
499	17288	69152
500	17322	69117
501	17364	69112
502	17407	69111
503	17435	69051
504	17471	69021
505	17506	68989
506	17545	68971
507	17582	68947
508	17624	68938
509	17653	68882
510	17691	68860
511	17733	68855
512	17773	68843
513	17815	68835
514	17848	68796
515	17887	68777
516	17927	68763
517	17971	68763
518	18010	68746
519	18051	68733
520	18082	68684
521	18119	68659
522	18146	68596
523	18187	68586
524	18224	68559
525	18252	68499
526	18282	68445
527	18318	68416
528	18355	68389
529	18387	68347
530	18427	68332
531	18470	68327
532	18502	68283
533	18536	68245
534	18569	68203
535	18604	68170
536	18646	68163
537	18675	68105
538	18703	68048
539	18740	68020
540	18775	67988
541	18811	67958
542	18840	67903
543	18873	67861
544	18906	67818
545	18935	67764
546	18973	67741
547	19010	67717
548	19043	67676
549	19082	67656
550	19115	67616
551	19148	67576
552	19186	67553
553	19219	67510
554	19256	67484
555	19295	67465
556	19324	67411
557	19363	67390
558	19396	67348
559	19430	67311
560	19467	67284
561	19495	67228
562	19530	67194
563	19571	67181
564	19607	67150
565	19642	67116
566	19680	67095
567	19712	67050
568	19752	67032
569	19788	67002
570	19821	66964
571	19848	66902
572	19890	66892
573	19921	66843
574	19959	66821
575	19988	66766
576	20021	66727
577	20048	66666
578	20083	66632
579	20127	66629
580	20167	66610
581	20203	66580
582	20239	66549
583	20275	66518
584	20313	66497
585	20343	66447
586	20376	66407
587	20407	66360
588	20441	66321
589	20474	66282
590	20502	66224
591	20544	66213
592	20575	66168
593	20614	66147
594	20655	66132
595	20692	66106
596	20731	66083
597	20767	66052
598	20809	66042
599	20841	65997
600	20869	65941
601	20902	65902
602	20940	65878
603	20986	65876
604	21029	65869
605	21078	65878
606	21115	65850
607	21156	65835
608	21187	65789
609	21223	65756
610	21256	65718
611	21291	65683
612	21336	65680
613	21370	65642
614	21403	65601
615	21437	65563
616	21475	65539
617	21511	65510
618	21546	65474
619	21578	65431
620	21619	65415
621	21655	65384
622	21687	65340
623	21723	65311
624	21759	65278
625	21788	65226
626	21819	65180
627	21857	65153
628	21898	65138
629	21943	65132
630	21984	65116
631	22014	65068
632	22049	65032
633	22083	64995
634	22118	64962
635	22153	64928
636	22189	64895
637	22231	64882
638	22269	64856
639	22304	64822
640	22341	64792
641	22374	64752
642	22404	64705
643	22436	64662
644	22478	64648
645	22509	64602
646	22543	64563
647	22583	64543
648	22625	64529
649	22663	64503
650	22696	64463
651	22738	64447
652	22780	64435
653	22825	64426
654	22856	64380
655	22889	64341
656	22926	64312
657	22961	64278
658	22989	64223
659	23026	64195
660	23061	64160
661	23100	64137
662	23146	64134
663	23183	64102
664	23211	64050
665	23253	64034
666	23293	64014
667	23321	63960
668	23349	63906
669	23390	63888
670	23427	63858
671	23465	63830
672	23497	63788
673	23525	63735
674	23565	63713
675	23595	63665
676	23621	63607
677	23660	63583
678	23699	63560
679	23730	63514
680	23765	63479
681	23796	63435
682	23835	63409
683	23868	63370
684	23899	63325
685	23933	63287
686	23971	63260
687	24003	63219
688	24040	63190
689	24078	63161
690	24109	63117
691	24136	63062
692	24164	63010
693	24199	62975
694	24245	62968
695	24280	62932
696	24316	62901
697	24347	62857
698	24390	62842
699	24417	62788
700	24449	62746
701	24481	62703
702	24518	62674
703	24550	62631
704	24589	62607
705	24621	62565
706	24661	62543
707	24693	62500
708	24726	62460
709	24754	62410
710	24783	62359
711	24813	62313
712	24847	62275
713	24879	62233
714	24913	62197
715	24954	62176
716	24995	62158
717	25033	62130
718	25075	62113
719	25110	62077
720	25141	62033
721	25179	62007
722	25216	61977
723	25247	61933
724	25285	61904
725	25313	61854
726	25349	61822
727	25390	61801
728	25427	61772
729	25464	61743
730	25502	61714
731	25534	61673
732	25571	61643
733	25613	61627
734	25643	61579
735	25681	61550
736	25715	61514
737	25755	61493
738	25792	61462
739	25830	61434
740	25864	61397
741	25900	61365
742	25934	61329
743	25973	61302
744	26014	61282
745	26048	61244
746	26088	61222
747	26121	61184
748	26160	61156
749	26207	61150
750	26240	61110
751	26271	61066
752	26307	61034
753	26347	61011
754	26383	60979
755	26414	60933
756	26449	60899
757	26478	60851
758	26519	60830
759	26564	60817
760	26594	60773
761	26639	60759
762	26675	60726
763	26714	60701
764	26754	60678
765	26787	60640
766	26818	60595
767	26852	60557
768	26894	60538
769	26932	60509
770	26970	60482
771	27001	60439
772	27036	60403
773	27071	60369
774	27100	60321
775	27129	60271
776	27166	60242
777	27210	60227
778	27247	60196
779	27285	60167
780	27316	60125
781	27348	60083
782	27381	60042
783	27419	60015
784	27451	59974
785	27488	59943
786	27524	59909
787	27559	59876
788	27588	59826
789	27630	59808
790	27668	59780
791	27701	59739
792	27737	59707
793	27775	59678
794	27804	59631
795	27832	59580
796	27866	59543
797	27901	59508
798	27932	59466
799	27972	59441
800	28037	59469
801	28066	59423
802	28103	59392
803	28144	59368
804	28183	59342
805	28224	59320
806	28258	59282
807	28297	59256
808	28327	59211
809	28360	59171
810	28397	59141
811	28443	59129
812	28475	59088
813	28511	59054
814	28544	59014
815	28581	58983
816	28620	58958
817	28654	58919
818	28687	58881
819	28721	58843
820	28749	58795
821	28789	58768
822	28829	58744
823	28863	58708
824	28904	58683
825	28933	58637
826	28964	58594
827	29004	58569
828	29037	58530
829	29066	58482
830	29102	58449
831	29136	58412
832	29180	58395
833	29225	58381
834	29265	58356
835	29307	58334
836	29341	58297
837	29376	58261
838	29415	58234
839	29450	58199
840	29495	58184
841	29531	58150
842	29563	58109
843	29599	58076
844	29638	58050
845	29669	58006
846	29709	57980
847	29744	57945
848	29784	57920
849	29815	57876
850	29851	57844
851	29890	57815
852	29920	57771
853	29954	57735
854	29984	57690
855	30015	57646
856	30042	57596
857	30082	57570
858	30109	57520
859	30139	57474
860	30174	57441
861	30204	57395
862	30243	57367
863	30271	57319
864	30305	57282
865	30336	57240
866	30364	57191
867	30392	57143
868	30437	57126
869	30484	57115
870	30524	57089
871	30565	57065
872	30615	57058
873	30650	57022
874	30685	56987
875	30718	56948
876	30751	56910
877	30791	56884
878	30828	56852
879	30859	56809
880	30885	56758
881	30918	56719
882	30962	56700
883	30998	56667
884	31026	56619
885	31055	56573
886	31091	56538
887	31125	56501
888	31166	56478
889	31198	56437
890	31234	56403
891	31263	56358
892	31296	56320
893	31328	56279
894	31354	56228
895	31388	56190
896	31431	56169
897	31467	56136
898	31507	56110
899	31543	56077
900	31586	56056
901	31617	56014
902	31652	55978
903	31685	55940
904	31713	55892
905	31744	55849
906	31772	55803
907	31799	55753
908	31827	55707
909	31856	55661
910	31886	55617
911	31921	55582
912	31954	55543
913	31982	55497
914	32011	55451
915	32051	55424
916	32090	55397
917	32123	55358
918	32150	55310
919	32184	55273
920	32226	55250
921	32265	55223
922	32308	55201
923	32345	55168
924	32380	55134
925	32415	55100
926	32450	55064
927	32490	55038
928	32525	55002
929	32566	54977
930	32613	54962
931	32643	54918
932	32675	54880
933	32711	54846
934	32739	54799
935	32775	54765
936	32810	54730
937	32840	54687
938	32884	54668
939	32919	54632
940	32957	54601
941	32986	54558
942	33025	54529
943	33066	54503
944	33096	54460
945	33130	54423
946	33170	54396
947	33207	54364
948	33249	54340
949	33282	54302
950	33318	54269
951	33348	54226
952	33381	54187
953	33415	54150
954	33448	54113
955	33484	54079
956	33514	54036
957	33541	53989
958	33575	53951
959	33614	53923
960	33643	53879
961	33678	53843
962	33721	53821
963	33757	53788
964	33791	53751
965	33821	53708
966	33854	53669
967	33895	53644
968	33923	53598
969	33956	53560
970	33991	53525
971	34058	53540
972	34095	53508
973	34132	53476
974	34165	53439
975	34194	53394
976	34231	53362
977	34266	53326
978	34302	53293
979	34342	53265
980	34382	53238
981	34408	53189
982	34438	53146
983	34469	53104
984	34509	53078
985	34539	53035
986	34575	53002
987	34615	52974
988	34648	52935
989	34686	52906
990	34720	52869
991	34758	52838
992	34789	52796
993	34824	52762
994	34860	52729
995	34903	52705
996	34938	52670
997	34976	52640
998	35008	52600
999	35037	52556
1000	35072	52521
1001	35106	52484
1002	35142	52451
1003	35172	52408
1004	35218	52389
1005	35257	52360
1006	35291	52324
1007	35322	52283
1008	35364	52257
1009	35391	52211
1010	35430	52182
1011	35464	52145
1012	35499	52110
1013	35539	52082
1014	35575	52048
1015	35606	52007
1016	35638	51968
1017	35668	51926
1018	35704	51892
1019	35739	51856
1020	35777	51826
1021	35813	51793
1022	35842	51749
1023	35884	51724
1024	35915	51682
1025	35945	51640
1026	35990	51620
1027	36026	51586
1028	36053	51539
1029	36086	51501
1030	36114	51457
1031	36147	51418
1032	36182	51384
1033	36213	51343
1034	36241	51298
1035	36270	51254
1036	36307	51223
1037	36344	51190
1038	36378	51154
1039	36418	51125
1040	36459	51098
1041	36501	51073
1042	36531	51031
1043	36562	50991
1044	36597	50956
1045	36633	50922
1046	36668	50888
1047	36705	50856
1048	36739	50818
1049	36776	50786
1050	36809	50748
1051	36836	50703
1052	36864	50658
1053	36898	50621
1054	36931	50583
1055	36973	50558
1056	37013	50530
1057	37045	50491
1058	37083	50460
1059	37113	50418
1060	37146	50380
1061	37177	50339
1062	37217	50312
1063	37254	50279
1064	37285	50238
1065	37313	50195
1066	37342	50151
1067	37379	50119
1068	37410	50078
1069	37441	50038
1070	37483	50012
1071	37518	49977
1072	37556	49946
1073	37589	49909
1074	37627	49878
1075	37666	49848
1076	37696	49806
1077	37725	49764
1078	37758	49726
1079	37792	49690
1080	37826	49653
1081	37861	49619
1082	37900	49589
1083	37938	49558
1084	37978	49529
1085	38015	49497
1086	38045	49455
1087	38075	49413
1088	38103	49370
1089	38142	49340
1090	38176	49303
1091	38205	49261
1092	38239	49225
1093	38272	49187
1094	38314	49161
1095	38351	49129
1096	38391	49100
1097	38423	49061
1098	38456	49024
1099	38494	48993
1100	38534	48964
1101	38575	48936
1102	38615	48908
1103	38652	48875
1104	38690	48844
1105	38723	48806
1106	38758	48771
1107	38790	48732
1108	38826	48699
1109	38865	48669
1110	38903	48638
1111	38932	48595
1112	38969	48562
1113	39008	48533
1114	39056	48513
1115	39103	48494
1116	39142	48464
1117	39175	48426
1118	39214	48396
1119	39249	48361
1120	39289	48331
1121	39320	48291
1122	39353	48254
1123	39388	48219
1124	39416	48175
1125	39454	48144
1126	39486	48106
1127	39526	48076
1128	39553	48031
1129	39590	47999
1130	39632	47972
1131	39669	47940
1132	39700	47900
1133	39740	47870
1134	39776	47836
1135	39805	47794
1136	39844	47764
1137	39881	47731
1138	39922	47703
1139	39965	47677
1140	40002	47645
1141	40042	47616
1142	40079	47583
1143	40110	47543
1144	40147	47510
1145	40186	47479
1146	40227	47451
1147	40264	47419
1148	40296	47380
1149	40337	47352
1150	40373	47318
1151	40408	47283
1152	40449	47255
1153	40521	47263
1154	40549	47220
1155	40585	47185
1156	40621	47152
1157	40662	47123
1158	40695	47086
1159	40732	47052
1160	40773	47025
1161	40826	47009
1162	40864	46978
1163	40929	46977
1164	40965	46943
1165	41033	46945
1166	41072	46914
1167	41112	46885
1168	41156	46860
1169	41189	46822
1170	41220	46781
1171	41255	46747
1172	41295	46717
1173	41326	46676
1174	41362	46643
1175	41400	46610
1176	41431	46570
1177	41467	46536
1178	41509	46508
1179	41549	46478
1180	41587	46447
1181	41614	46402
1182	41658	46376
1183	41700	46349
1184	41732	46310
1185	41770	46278
1186	41804	46242
1187	41841	46209
1188	41883	46180
1189	41921	46148
1190	41957	46114
1191	42001	46089
1192	42032	46049
1193	42064	46010
1194	42096	45971
1195	42137	45942
1196	42175	45909
1197	42210	45875
1198	42246	45840
1199	42275	45798
1200	42310	45762
1201	42346	45728
1202	42384	45696
1203	42423	45664
1204	42453	45624
1205	42483	45583
1206	42521	45551
1207	42557	45516
1208	42595	45484
1209	42633	45452
1210	42671	45420
1211	42700	45378
1212	42738	45346
1213	42775	45312
1214	42809	45276
1215	42838	45233
1216	42873	45198
1217	42908	45162
1218	42939	45123
1219	42980	45094
1220	43026	45070
1221	43067	45041
1222	43103	45006
1223	43140	44973
1224	43169	44931
1225	43208	44900
1226	43244	44865
1227	43286	44837
1228	43323	44804
1229	43357	44767
1230	43392	44732
1231	43435	44704
1232	43475	44674
1233	43507	44635
1234	43544	44602
1235	43583	44570
1236	43622	44539
1237	43696	44543
1238	43734	44511
1239	43768	44474
1240	43804	44439
1241	43835	44400
1242	43877	44371
1243	43911	44335
1244	43951	44304
1245	43988	44270
1246	44033	44245
1247	44072	44213
1248	44115	44185
1249	44149	44149
1250	44188	44118
1251	44228	44087
1252	44267	44055
1253	44300	44017
1254	44336	43983
1255	44366	43942
1256	44404	43909
1257	44441	43876
1258	44475	43839
1259	44514	43807
1260	44543	43766
1261	44580	43732
1262	44618	43700
1263	44656	43667
1264	44685	43625
1265	44724	43594
1266	44763	43562
1267	44798	43526
1268	44836	43494
1269	44877	43463
1270	44906	43422
1271	44935	43381
1272	44965	43341
1273	44995	43299
1274	45022	43257
1275	45062	43225
1276	45092	43186
1277	45127	43150
1278	45166	43118
1279	45196	43078
1280	45230	43041
1281	45261	43001
1282	45295	42965
1283	45333	42932
1284	45377	42905
1285	45417	42874
1286	45450	42837
1287	45482	42799
1288	45519	42765
1289	45552	42727
1290	45591	42695
1291	45618	42652
1292	45651	42614
1293	45691	42584
1294	45730	42552
1295	45770	42520
1296	45805	42485
1297	45842	42451
1298	45874	42413
1299	45907	42375
1300	45941	42340
1301	45970	42298
1302	46008	42265
1303	46044	42231
1304	46077	42193
1305	46105	42151
1306	46141	42117
1307	46171	42076
1308	46197	42033
1309	46225	41991
1310	46257	41952
1311	46290	41915
1312	46323	41878
1313	46360	41844
1314	46402	41815
1315	46442	41784
1316	46475	41746
1317	46503	41704
1318	46537	41668
1319	46567	41628
1320	46607	41597
1321	46646	41565
1322	46674	41523
1323	46706	41485
1324	46733	41442
1325	46771	41410
1326	46800	41369
1327	46836	41334
1328	46862	41291
1329	46898	41256
1330	46930	41218
1331	46959	41177
1332	47004	41150
1333	47043	41119
1334	47071	41077
1335	47101	41037
1336	47134	41000
1337	47170	40965
1338	47207	40931
1339	47240	40894
1340	47269	40853
1341	47307	40821
1342	47348	40790
1343	47380	40753
1344	47423	40724
1345	47453	40684
1346	47491	40651
1347	47523	40613
1348	47558	40578
1349	47594	40543
1350	47633	40511
1351	47662	40470
1352	47690	40429
1353	47717	40387
1354	47745	40345
1355	47774	40304
1356	47800	40262
1357	47835	40227
1358	47872	40192
1359	47906	40156
1360	47937	40117
1361	47967	40078
1362	47996	40037
1363	48036	40006
1364	48074	39974
1365	48106	39936
1366	48135	39896
1367	48166	39857
1368	48193	39814
1369	48220	39773
1370	48260	39742
1371	48287	39699
1372	48316	39660
1373	48347	39621
1374	48377	39581
1375	48413	39547
1376	48440	39505
1377	48482	39475
1378	48522	39444
1379	48554	39406
1380	48580	39364
1381	48612	39326
1382	48640	39285
1383	48669	39244
1384	48704	39210
1385	48735	39171
1386	48763	39130
1387	48802	39098
1388	48830	39057
1389	48860	39018
1390	48888	38977
1391	48917	38937
1392	48948	38898
1393	48985	38865
1394	49029	38836
1395	49073	38808
1396	49111	38775
1397	49141	38736
1398	49176	38701
1399	49215	38668
1400	49247	38631
1401	49275	38591
1402	49307	38553
1403	49345	38520
1404	49392	38494
1405	49426	38458
1406	49464	38425
1407	49497	38389
1408	49534	38354
1409	49572	38322
1410	49603	38283
1411	49640	38250
1412	49674	38213
1413	49701	38172
1414	49737	38137
1415	49771	38102
1416	49805	38065
1417	49839	38029
1418	49871	37992
1419	49901	37953
1420	49935	37917
1421	49963	37876
1422	50001	37843
1423	50029	37803
1424	50066	37769
1425	50098	37731
1426	50131	37695
1427	50162	37657
1428	50198	37622
1429	50233	37587
1430	50264	37548
1431	50292	37508
1432	50322	37470
1433	50352	37430
1434	50383	37392
1435	50417	37356
1436	50446	37316
1437	50487	37286
1438	50532	37258
1439	50571	37226
1440	50605	37190
1441	50638	37153
1442	50674	37119
1443	50712	37086
1444	50750	37052
1445	50783	37016
1446	50811	36976
1447	50848	36942
1448	50881	36905
1449	50907	36864
1450	50936	36824
1451	50971	36789
1452	51006	36754
1453	51053	36727
1454	51085	36690
1455	51112	36649
1456	51149	36615
1457	51185	36580
1458	51227	36550
1459	51267	36519
1460	51308	36488
1461	51346	36455
1462	51385	36423
1463	51422	36388
1464	51461	36356
1465	51498	36322
1466	51530	36285
1467	51568	36252
1468	51600	36215
1469	51634	36179
1470	51666	36142
1471	51698	36104
1472	51729	36066
1473	51763	36030
1474	51803	35999
1475	51834	35961
1476	51871	35927
1477	51900	35887
1478	51935	35852
1479	51971	35818
1480	52006	35783
1481	52048	35752
1482	52080	35715
1483	52116	35680
1484	52152	35646
1485	52194	35616
1486	52224	35577
1487	52253	35538
1488	52291	35504
1489	52332	35473
1490	52374	35443
1491	52412	35410
1492	52451	35377
1493	52481	35339
1494	52517	35304
1495	52554	35270
1496	52582	35230
1497	52626	35201
1498	52665	35168
1499	52699	35133
1500	52734	35098
1501	52773	35065
1502	52802	35026
1503	52831	34986
1504	52867	34952
1505	52898	34914
1506	52925	34874
1507	52952	34833
1508	52992	34801
1509	53022	34763
1510	53061	34730
1511	53096	34695
1512	53128	34657
1513	53175	34630
1514	53208	34594
1515	53249	34563
1516	53293	34533
1517	53330	34499
1518	53359	34460
1519	53396	34426
1520	53428	34389
1521	53467	34356
1522	53506	34324
1523	53540	34288
1524	53575	34253
1525	53608	34216
1526	53637	34177
1527	53678	34146
1528	53713	34110
1529	53749	34076
1530	53777	34036
1531	53804	33996
1532	53833	33957
1533	53863	33919
1534	53891	33879
1535	53919	33840
1536	53953	33804
1537	53988	33769
1538	54022	33733
1539	54055	33697
1540	54093	33663
1541	54132	33630
1542	54167	33595
1543	54203	33561
1544	54241	33527
1545	54284	33497
1546	54324	33465
1547	54355	33428
1548	54389	33392
1549	54422	33355
1550	54455	33319
1551	54489	33283
1552	54526	33249
1553	54558	33212
1554	54594	33178
1555	54629	33143
1556	54659	33104
1557	54697	33071
1558	54731	33035
1559	54766	33000
1560	54793	32960
1561	54830	32926
1562	54861	32888
1563	54898	32854
1564	54937	32822
1565	54975	32788
1566	55008	32752
1567	55040	32715
1568	55082	32684
1569	55121	32651
1570	55165	32621
1571	55202	32587
1572	55240	32554
1573	55281	32522
1574	55316	32487
1575	55348	32450
1576	55378	32412
1577	55418	32380
1578	55456	32346
1579	55492	32311
1580	55528	32277
1581	55559	32240
1582	55601	32209
1583	55643	32177
1584	55675	32140
1585	55705	32102
1586	55734	32063
1587	55768	32028
1588	55801	31992
1589	55846	31962
1590	55874	31923
1591	55917	31892
1592	55961	31862
1593	55990	31824
1594	56030	31791
1595	56064	31755
1596	56101	31721
1597	56137	31687
1598	56168	31649
1599	56201	31613
1600	56229	31574
1601	56262	31537
1602	56298	31503
1603	56336	31469
1604	56378	31438
1605	56411	31402
1606	56448	31368
1607	56486	31334
1608	56519	31298
1609	56548	31259
1610	56584	31225
1611	56611	31185
1612	56644	31148
1613	56672	31110
1614	56698	31070
1615	56737	31037
1616	56778	31005
1617	56821	30974
1618	56859	30940
1619	56894	30905
1620	56934	30873
1621	56969	30838
1622	57004	30802
1623	57033	30764
1624	57069	30729
1625	57098	30691
1626	57129	30654
1627	57159	30616
1628	57189	30578
1629	57222	30542
1630	57259	30507
1631	57322	30487
1632	57367	30457
1633	57398	30420
1634	57429	30383
1635	57460	30345
1636	57498	30312
1637	57534	30277
1638	57571	30243
1639	57613	30212
1640	57652	30178
1641	57695	30147
1642	57731	30112
1643	57766	30077
1644	57801	30042
1645	57832	30005
1646	57874	29973
1647	57913	29940
1648	57957	29909
1649	57994	29876
1650	58031	29841
1651	58058	29802
1652	58089	29765
1653	58118	29726
1654	58149	29689
1655	58176	29650
1656	58217	29618
1657	58246	29579
1658	58277	29542
1659	58313	29507
1660	58343	29470
1661	58377	29434
1662	58413	29400
1663	58443	29362
1664	58477	29326
1665	58511	29290
