iter	Logloss
0	0.6779991699
1	0.6618688204
2	0.6466177975
3	0.6321645479
4	0.5967194945
5	0.5367421954
6	0.4854139918
7	0.4364357106
8	0.3932498034
9	0.3561377096
10	0.3236070558
11	0.2959998786
12	0.2831424544
13	0.2610986613
14	0.2416097195
15	0.2243651209
16	0.2097177027
17	0.1966529314
18	0.1847645356
19	0.1743528842
20	0.1701002088
21	0.1620041131
22	0.1548126665
23	0.1482856308
24	0.1426325453
25	0.137743528
26	0.1333298483
27	0.1295024732
28	0.1260644961
29	0.1229910469
30	0.1202324194
31	0.117723299
32	0.1155030704
33	0.1134980497
34	0.1117138026
35	0.1101600272
36	0.1086714378
37	0.1072907269
38	0.1060808222
39	0.1049444678
40	0.1038975192
41	0.1028477592
42	0.1019692781
43	0.1012160046
44	0.1004742422
45	0.09974678482
46	0.09911346967
47	0.0984284065
48	0.09778930493
49	0.09726610193
50	0.09672934786
51	0.09616502572
52	0.09568383057
53	0.09525855167
54	0.09482877607
55	0.09448725433
56	0.09411404913
57	0.09374341445
58	0.093434735
59	0.09306831426
60	0.09270710377
61	0.09238680554
62	0.09211863711
63	0.09184895717
64	0.09153945351
65	0.09128397159
66	0.09103656961
67	0.09081091669
68	0.09057918438
69	0.09036472478
70	0.09011556345
71	0.08995182115
72	0.08978190639
73	0.08960172456
74	0.08941386459
75	0.08925613637
76	0.08905845211
77	0.08887344362
78	0.08867263656
79	0.0885268578
80	0.08830417614
81	0.08817594841
82	0.08805291761
83	0.08789953678
84	0.08774787828
85	0.08752542865
86	0.08736266965
87	0.08722046013
88	0.08699775516
89	0.086873353
90	0.08672504524
91	0.08659961555
92	0.08643968642
93	0.08630992614
94	0.08616900367
95	0.08604895106
96	0.08594456144
97	0.08583751509
98	0.08572112898
99	0.08559797914
100	0.08549090311
101	0.08536439246
102	0.08514968858
103	0.08504574111
104	0.08490644733
105	0.08481018607
106	0.08468941027
107	0.0845355
108	0.0844539969
109	0.08436246281
110	0.0842771441
111	0.08414727662
112	0.08404874489
113	0.08395190564
114	0.08385509606
115	0.08378926324
116	0.08371478098
117	0.08362012648
118	0.08355996212
119	0.08347596039
120	0.08338329005
121	0.08331279578
122	0.08324049807
123	0.08313210684
124	0.08303746438
125	0.08293631838
126	0.08283263548
127	0.08271732609
128	0.08265028077
129	0.08257670632
130	0.08252511427
131	0.08248351161
132	0.08235808895
133	0.08229804761
134	0.0822267178
135	0.0821729138
136	0.0821124526
137	0.08202970315
138	0.08196951281
139	0.08191982197
140	0.08178773716
141	0.0817282314
142	0.08168485116
143	0.08162659756
144	0.08157964682
145	0.08154324404
146	0.08149705315
147	0.08144090672
148	0.08132536578
149	0.08122126587
150	0.08118061775
151	0.08105322326
152	0.08100951958
153	0.08096504245
154	0.08089810257
155	0.08078542735
156	0.0807545189
157	0.08071691753
158	0.0806591746
159	0.0806099233
160	0.0805026786
161	0.08044997666
162	0.08040828973
163	0.08036805349
164	0.08034394714
165	0.08029832988
166	0.08025197055
167	0.08016703597
168	0.08011159507
169	0.08006464327
170	0.07994787906
171	0.07988186011
172	0.07977438523
173	0.07974431319
174	0.07971531945
175	0.07967359538
176	0.07964949106
177	0.07959996918
178	0.07956947981
179	0.07951411157
180	0.07947874012
181	0.07940413767
182	0.07937167801
183	0.07932923346
184	0.07928376867
185	0.07921878391
186	0.07918951887
187	0.07916785758
188	0.07912454008
189	0.07910814095
190	0.0790896619
191	0.07906851322
192	0.07902242868
193	0.07891607726
194	0.0788631634
195	0.07881182808
196	0.07878689885
197	0.07876089773
198	0.07873663328
199	0.07871143822
200	0.07867370448
201	0.0786191994
202	0.07858833904
203	0.07851149419
204	0.07848982399
205	0.07846145953
206	0.07840360191
207	0.0783886951
208	0.07831428723
209	0.07827510586
210	0.07819679731
211	0.07815586864
212	0.0781273061
213	0.07810147766
214	0.07808054588
215	0.07804085733
216	0.07800004099
217	0.07798236816
218	0.0779677792
219	0.07790904217
220	0.07788064708
221	0.07786272152
222	0.07780619132
223	0.07774835233
224	0.07771874707
225	0.07771242045
226	0.07768400588
227	0.07765067902
228	0.07762134412
229	0.07759267763
230	0.07757969068
231	0.07754338153
232	0.0775119635
233	0.07745537408
234	0.07740651643
235	0.07737149336
236	0.07734780901
237	0.07731342327
238	0.07725476277
239	0.07721815363
240	0.07720676008
241	0.07713079501
242	0.07707144379
243	0.07701964573
244	0.07700635652
245	0.07699028392
246	0.07693371792
247	0.07691078276
248	0.07689231813
249	0.07686479561
250	0.07682984115
251	0.07676016762
252	0.07670883847
253	0.0766652488
254	0.07661383251
255	0.07655034117
256	0.07651529214
257	0.07649489563
258	0.07647511952
259	0.0764315726
260	0.07637346797
261	0.07633470913
262	0.07631162409
263	0.07625147226
264	0.07622745831
265	0.07620208335
266	0.07619197685
267	0.0761515219
268	0.07610942704
269	0.07607574401
270	0.07601238003
271	0.07600031027
272	0.07598233106
273	0.07592858206
274	0.07590952847
275	0.0758544652
276	0.07584265208
277	0.07579859964
278	0.07576745596
279	0.07574469796
280	0.07571399741
281	0.07567520073
282	0.07566485803
283	0.07564348841
284	0.07560143966
285	0.07557852649
286	0.07556303189
287	0.07552813749
288	0.0755043031
289	0.07550402563
290	0.07549262473
291	0.0754304983
292	0.07540725881
293	0.07539760725
294	0.07537527787
295	0.07534047954
296	0.07532184096
297	0.07526422447
298	0.07520008458
299	0.07518581043
300	0.07517080321
301	0.07514800037
302	0.07513499494
303	0.0751079981
304	0.07507970178
305	0.07506698777
306	0.0750504315
307	0.07501395695
308	0.07500411312
309	0.07495883963
310	0.0749508607
311	0.07493694094
312	0.07491070172
313	0.07487941295
314	0.07485281812
315	0.07483724149
316	0.07483092702
317	0.07481528501
318	0.07478717262
319	0.07475820943
320	0.07470953364
321	0.0746756179
322	0.07465500279
323	0.07463848136
324	0.07461068621
325	0.07458240569
326	0.07455396734
327	0.07454054358
328	0.07451090687
329	0.0744997857
330	0.07447606393
331	0.07446309467
332	0.07445465957
333	0.07442494526
334	0.07441128469
335	0.07441111097
336	0.07439156318
337	0.07436182771
338	0.0743499309
339	0.0743068314
340	0.07429295646
341	0.07425687458
342	0.07425277189
343	0.07422318861
344	0.07421081045
345	0.07420284882
346	0.07417480947
347	0.07414808028
348	0.07413439795
349	0.07412632651
350	0.0740960686
351	0.07406778016
352	0.07404760011
353	0.07401187497
354	0.07398002831
355	0.07397426047
356	0.0739349431
357	0.07391390409
358	0.07384917034
359	0.07381914178
360	0.07380123283
361	0.07378500099
362	0.07376249993
363	0.07372613278
364	0.07371121392
365	0.0736678088
366	0.07363520608
367	0.07362646139
368	0.07361042505
369	0.07358707658
370	0.07357867018
371	0.07353431221
372	0.07352532689
373	0.07351263808
374	0.07348933883
375	0.07347927496
376	0.07346274714
377	0.07343328983
378	0.07343025013
379	0.07341854504
380	0.07337030061
381	0.07333144809
382	0.07331967325
383	0.07327445631
384	0.0732618141
385	0.07323009144
386	0.07319256028
387	0.07318356383
388	0.07316478528
389	0.07313797169
390	0.07312986529
391	0.07311000238
392	0.07308211567
393	0.07303846387
394	0.07303276535
395	0.07301394876
396	0.07299767795
397	0.0729797717
398	0.07295012435
399	0.07293564475
400	0.07290590543
401	0.07288848331
402	0.07286510903
403	0.07285204625
404	0.07284162886
405	0.07282228257
406	0.07277694117
407	0.07276244131
408	0.07273329686
409	0.07271013799
410	0.07269239932
411	0.07267499453
412	0.07266556995
413	0.07265435054
414	0.07264098868
415	0.07263550898
416	0.0726194637
417	0.07260665369
418	0.07258483963
419	0.07256546635
420	0.07255363338
421	0.07254277405
422	0.07253536725
423	0.07252285366
424	0.07251083327
425	0.07249391427
426	0.07248778579
427	0.07247994798
428	0.07246048591
429	0.0724415634
430	0.07242695212
431	0.07241870169
432	0.07240928269
433	0.07238043755
434	0.07235320158
435	0.0723221969
436	0.07230567563
437	0.07228539954
438	0.072280932
439	0.07226494338
440	0.07225945779
441	0.07225167466
442	0.07224471333
443	0.07222945986
444	0.07219879437
445	0.07215836006
446	0.07215688583
447	0.07214959286
448	0.07214690248
449	0.07213549958
450	0.07211109562
451	0.07210388184
452	0.07206025138
453	0.07204271559
454	0.07202916021
455	0.07201639851
456	0.07200505751
457	0.07198945517
458	0.07197117864
459	0.07194182058
460	0.07192053849
461	0.07189340597
462	0.0718826613
463	0.07185615705
464	0.07181775322
465	0.07180706363
466	0.07180150587
467	0.07178403967
468	0.07175726308
469	0.07172903274
470	0.07171598918
471	0.07170588147
472	0.07169576862
473	0.07168554752
474	0.07167286516
475	0.07166726456
476	0.07166218254
477	0.07163652556
478	0.07162335404
479	0.071601047
480	0.07158791809
481	0.07156909002
482	0.07155823181
483	0.07153732199
484	0.07151752978
485	0.07151133294
486	0.07149899294
487	0.07148776591
488	0.07145097061
489	0.07144172585
490	0.07142525605
491	0.07141785901
492	0.07137713556
493	0.07136757849
494	0.07136430378
495	0.0713531887
496	0.07134081493
497	0.07130221604
498	0.07129626047
499	0.07128923869
500	0.0712862284
501	0.07126831805
502	0.0712538969
503	0.07124912931
504	0.07124227631
505	0.07123305512
506	0.07122667796
507	0.07122026311
508	0.07120201502
509	0.07118687267
510	0.07117732524
511	0.07116985326
512	0.07114601923
513	0.07112743466
514	0.07111374684
515	0.07109594756
516	0.07107422832
517	0.07105903963
518	0.07105190469
519	0.07103125251
520	0.07102152658
521	0.07099762998
522	0.07098807525
523	0.07097604765
524	0.07096433838
525	0.07095381118
526	0.07094140368
527	0.07093087485
528	0.07092008322
529	0.07090414681
530	0.07088621688
531	0.07086305861
532	0.07082907415
533	0.07082427575
534	0.07081212129
535	0.07080069764
536	0.07078662638
537	0.07077836848
538	0.07076751514
539	0.0707594533
540	0.07074643805
541	0.07072339496
542	0.07071433966
543	0.07070904608
544	0.07069980617
545	0.07069147105
546	0.07067858004
547	0.07067530909
548	0.07067066219
549	0.07066375177
550	0.07065299658
551	0.07064530864
552	0.07061300485
553	0.07060593614
554	0.07059791173
555	0.07057933383
556	0.07056062106
557	0.07053579022
558	0.07052305376
559	0.07049962616
560	0.07049318924
561	0.07048083794
562	0.07046460907
563	0.07045117536
564	0.07043371178
565	0.0704054346
566	0.0703948129
567	0.07036666223
568	0.07035921776
569	0.07034908832
570	0.0703391647
571	0.07033342703
572	0.07030475554
573	0.07029868094
574	0.07028484718
575	0.07027862816
576	0.07027361749
577	0.07026081273
578	0.07024406223
579	0.07022127413
580	0.07020480643
581	0.07018816587
582	0.07018009607
583	0.07017110186
584	0.07015504218
585	0.07015036717
586	0.07014407519
587	0.07013909814
588	0.07012620836
589	0.07012274093
590	0.07011731536
591	0.07008543448
592	0.07007665789
593	0.07005786733
594	0.07004202062
595	0.07002538703
596	0.07001797758
597	0.07001336332
598	0.06999151814
599	0.06998075151
600	0.06997452294
601	0.0699574276
602	0.06994193016
603	0.06991109312
604	0.06989278908
605	0.06988664874
606	0.06988278057
607	0.06987325701
608	0.06986437162
609	0.06985266139
610	0.0698441453
611	0.0698383345
612	0.06980790971
613	0.06980318875
614	0.06978701228
615	0.06977665341
616	0.06976961896
617	0.06976097812
618	0.06975874515
619	0.06975271164
620	0.06974348489
621	0.06973501281
622	0.06973165976
623	0.06972562228
624	0.06971800688
625	0.06971549981
626	0.06970772261
627	0.06970248892
628	0.06966443189
629	0.06965496902
630	0.0696471119
631	0.06963857275
632	0.06963093056
633	0.0696273106
634	0.06961996309
635	0.06961684253
636	0.06960719765
637	0.06959522799
638	0.06958317551
639	0.06957656232
640	0.06957244693
641	0.06955855544
642	0.06955373627
643	0.06954572706
644	0.06953449259
645	0.06952895952
646	0.06951899609
647	0.06951419952
648	0.0695097779
649	0.06950127079
650	0.06949613001
651	0.06949125525
652	0.06946585361
653	0.06943665235
654	0.06943254026
655	0.06942089122
656	0.06939319955
657	0.06938437303
658	0.06937245359
659	0.06936018083
660	0.06935479506
661	0.06935044626
662	0.06932395544
663	0.06929796774
664	0.06927084369
665	0.06926318918
666	0.06925835053
667	0.0692530733
668	0.06922774827
669	0.06922337837
670	0.06921188228
671	0.06920496751
672	0.0692012786
673	0.06919494176
674	0.06918244249
675	0.06915640909
676	0.06914727151
677	0.06913657597
678	0.0691292134
679	0.06912598006
680	0.0691241868
681	0.06911496702
682	0.06907126429
683	0.06905740464
684	0.06905011202
685	0.06904803317
686	0.06903592745
687	0.06903004534
688	0.06902857297
689	0.06902415632
690	0.06900081405
691	0.06897718374
692	0.06896277296
693	0.06894569819
694	0.0689343853
695	0.06892391951
696	0.06891368536
697	0.06890802373
698	0.06889544453
699	0.06889204377
700	0.06888680244
701	0.06888125243
702	0.06887229187
703	0.06886421276
704	0.06885453065
705	0.06885120828
706	0.06882899208
707	0.0688220356
708	0.06880964285
709	0.06879950058
710	0.06879052646
711	0.06878473497
712	0.06877829879
713	0.06876994786
714	0.06876473406
715	0.06875390523
716	0.06874676898
717	0.0687411116
718	0.06873823968
719	0.06873169672
720	0.06871957641
721	0.06871820501
722	0.0687091949
723	0.06870001908
724	0.06869183415
725	0.06868046655
726	0.06866590657
727	0.06864441724
728	0.06863974648
729	0.06863282172
730	0.06862749785
731	0.06861745745
732	0.06861252518
733	0.06860459923
734	0.06860273667
735	0.06858603786
736	0.06858098392
737	0.06857341035
738	0.06856996167
739	0.06856320146
740	0.06855354739
741	0.0685369384
742	0.06852857862
743	0.06851159141
744	0.06850898444
745	0.06849342254
746	0.0684766261
747	0.06846528691
748	0.06843501603
749	0.06841363215
750	0.0684077796
751	0.06840054412
752	0.06839302613
753	0.06837213326
754	0.0683700689
755	0.06836553351
756	0.06834852358
757	0.06834565692
758	0.06832208592
759	0.06831294831
760	0.06830155336
761	0.06828499294
762	0.06827865104
763	0.06827369338
764	0.06826651958
765	0.06825101029
766	0.06823705831
767	0.06822923058
768	0.06822577249
769	0.06820033808
770	0.06816277052
771	0.06815647104
772	0.06814264057
773	0.06813148998
774	0.06812513784
775	0.06811441827
776	0.06810964131
777	0.06810603304
778	0.06809653648
779	0.06809131416
780	0.06808358005
781	0.06807661922
782	0.06807278554
783	0.06806191453
784	0.06805836752
785	0.06804470251
786	0.06804355314
787	0.0680330636
788	0.06803021766
789	0.06799410813
790	0.06798601135
791	0.06797842102
792	0.06795186731
793	0.06794864111
794	0.06791393595
795	0.06791137953
796	0.06790478274
797	0.06789467861
798	0.06788809466
799	0.06788570358
800	0.0678780671
801	0.06787474409
802	0.06785275346
803	0.06783994069
804	0.06782779566
805	0.06780775017
806	0.06780102724
807	0.06776759418
808	0.06776051997
809	0.06775751377
810	0.06775255561
811	0.06774932828
812	0.06774620274
813	0.0677434814
814	0.06774231502
815	0.06772651671
816	0.06772027266
817	0.06771395808
818	0.06770491686
819	0.06768221015
820	0.06767864506
821	0.06762600038
822	0.06762082749
823	0.06761588072
824	0.06761158315
825	0.06758988008
